Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
9:17	idm26259					 **Gibeon, Kephirah, Beeroth, and Kiriath-jearim** were on the plateau northwest of Jerusalem and southwest of Bethel and Ai (see *study note on 7:2*).\n\n
9:18	idm26267					 Israel was not entitled to break this **treaty** even though the Gibeonites deceived the Israelites into making it. Breaking a covenant sworn by **an oath in the presence of the** Lord would have made light of God’s name and honor (cp. *Gen 27:30-38*).\n\n
9:22	idm26277					 As the leader of Israel, **Joshua** was within his rights when he **called together the Gibeonites** to question them. • **you live right here among us?** Joshua’s use of this phrase tacitly acknowledged that he should not have accepted the word of the Gibeonites without consulting the Lord.\n\n
9:23	idm26286					 The Gibeonites were **cursed**, meaning they were diminished to the status of **servants**. • At that time, **the house of . . . God** was the Tabernacle; later, it was the Temple at Jerusalem.\n\n
9:24	idm26295					 The response of the Gibeonites amounted to a statement of faith in the Lord: They acted deceptively because they believed that God would enable Israel to conquer Canaan.\n\n
9:26	idm26301					 This summary closes the account of Joshua’s second and last major mistake in leadership. • **to this day:** See *study note on 4:9*.\n\n
10:1	idm26309					 Gibeon and its neighboring cities occupied a plateau north of Jerusalem (see *study note on 7:2*). With Gibeon now allied to Israel, control of the plateau and of the central hill country in the vicinity of Gibeon belonged to Israel. Throughout history, whoever has controlled the plateau has, in general, also controlled the hill country. The Canaanite kings had to conquer Gibeon or their cause was lost.\n\n
10:1	idm26316					 **Adoni-zedek** means “master of righteousness” or “my master is righteous.” An earlier king of Jerusalem named Melchizedek (“king of righteousness” or “my king is righteous”) had been “a priest of God Most High” and a friend of Abraham (*Gen 14:18-20*). However, Adoni-zedek was not a friend to Joshua or a believer in the Lord.\n\n
10:2	idm26324					 **Gibeon** was apparently not one of **the royal cities**. Gibeon might have been subservient to Canaan-controlled Jerusalem before making the covenant with Joshua, or it might have been an independent town controlled by a few leading families.\n\n
10:5	idm26332					 When the Old Testament makes a distinction between Amorites and Canaanites (see *study note on 3:10*), the **Amorite kings** controlled the hill country, while the Canaanites occupied the valleys and the coastal plain.\n\n
10:7	idm26340					 **Joshua** had sworn to rescue **Gibeon,** so now he **set out** to do it.\n\n
10:8	idm26349					 God once again urged Joshua **not** to **be afraid,** assuring him of victory over Israel’s enemies (see also *1:9*; *8:1*).\n\n
10:9	idm26359					 Joshua’s army walked **all night** to travel the fifteen miles up the rugged passes and steep slopes and across the plateau. By attacking **the Amorite armies** from the east at sunrise, Joshua’s army came out of the sun, blinding the Amorites as they faced eastward to fight. • Israel’s covenant required the nation to respond to Gibeon’s plea for help, but Joshua responded more promptly than any treaty required. Defeating the Canaanite force with a swift strike gave Israel a tremendous advantage.\n\n
10:10	idm26367					 Three miracles—supernatural panic, a terrible hailstorm, and a lengthened day—demonstrated that the destruction of the Canaanites was entirely God’s doing.\n\n
10:10	idm26373					 It was about forty miles from **Gibeon***,* down the **Beth-horon** road, then south through the western foothills to **Azekah and Makkedah.**\n\n
10:12	idm26383					 **Joshua prayed** to have the day lengthened so the Israelites could finish the task without allowing the Amorite forces time to organize a new defense against Israel. • The **sun** and **moon,** two of Canaan’s most powerful gods, proved powerless against the Lord. • **Aijalon** was a city near the western end of the Beth-horon road.\n\n
10:13	idm26393					 God caused the **sun** to stay **in the middle of the sky.** Not all miracles can be understood, whether in purpose, in scope, or in mechanism. • **The Book of Jashar** served as one of the ancient sources for Israel’s historians. While well known in ancient Israel, it did not survive as a separate document.\n\n
10:16	idm26402					 The **five kings** had led the southern coalition against God’s people. • Although the location of **Makkedah** is uncertain, it was in the same district as Lachish (*15:39-41*) in the southern part of the western foothills, about twenty-five miles southwest of Jerusalem. Limestone caves are numerous in that region.\n\n
10:18	idm26411					 By blocking **the opening of the cave,** Joshua reduced the number of guards needed to keep the kings from escaping. This also eliminated danger to the guards and freed more men to pursue the fleeing people.\n\n
10:21	idm26418					 The armies **returned safely,** indicating that Israel suffered few or no casualties in this battle, a sign of God’s presence in the battle. • **no one dared:** The Canaanites in the south now had firsthand experience that Israel’s powerful God was fighting them.\n\n
10:24	idm26426					 Victorious commanders in the ancient Near East would commonly **put** their **feet on** defeated **kings’ necks** to symbolize their subjugation.\n\n
10:25	idm26435					 Joshua encouraged his men at Makkedah, using the same words God had used to encourage him before Israel crossed the Jordan and again before the battle of Ai (*1:9*; *8:1*).\n\n
10:26	idm26443					 Joshua’s execution of the **five kings** followed the pattern established with the king of Ai (see note on *8:29*).\n\n
10:28	idm26451					 Joshua led the Israelites throughout southern Canaan, where they captured but did not burn a number of important cities. God had promised that Israel would dwell in cities they had not built (*Deut 6:10*).\n\n
10:28	idm26458					 **He destroyed them all:** See *study note on 2:9-10*.\n\n
10:29	idm26466					 **Libnah** was probably about six miles north of Lachish. Because the location of Makkedah is uncertain, how far it was from Libnah is also unknown.\n\n
10:31	idm26473					 **Lachish,** by far the most important of the six cities taken at this time, was defended so well that it took Joshua until **the second day** to capture it. • **Gezer** was about twenty-five miles north of Lachish. Lachish and Gezer might have had a mutual aid treaty.\n\n
10:38	idm26482					 Because settlement in the hill country was sparse, the **surrounding villages**—walled towns that could not maintain their independence—depended on the kingdoms of the dominant cities for protection.\n\n
10:40	idm26489					 Joshua’s southern campaign cleared the way for the southern tribes to occupy this **whole region** when the settlement process began. • **the western foothills:** See *study note on Deut 1:7*.\n\n
10:41	idm26498					 This **Goshen** was not the region in Egypt’s Nile delta (*Gen 47:27*) but a town in the hill country (*Josh 15:51*) south of Jerusalem. From **Goshen up to Gibeon** describes the eastern reach of Joshua’s southern campaign.\n\n
10:43	idm26508					 **Joshua** and his **army** were free to return **to their camp at Gilgal** in the Jordan Valley and turn their thoughts to the northern region of Canaan.\n\n
11:1	idm26517					 Through the more detailed accounts of Joshua’s campaign in southern Canaan (chs *6-10*), the narrator established firmly that the Israelites needed God’s help to succeed. Because what had been true in the southern campaign would also be true in the northern campaign (ch *11*), those details were unnecessary here.\n\n
11:1	idm26525					 **Hazor** lay along the international trade route and was by far the largest and most important inland city of Canaan (see *11:10*). • Virtually all of northern Canaan joined the coalition of **King Jabin** against Israel. This region stretched from the Mediterranean Sea in the west to the desert in the east and from the borders of Phoenicia in the north to the hill country and the Jordan Valley in the south. • The term **Jebusites** typically refers to the people of Jerusalem and surrounding towns under its control. Perhaps men from Jebus were mercenaries to **Jabin.** • **Mizpah** means “watchtower” or “lookout.” Several places had this name; this one was the extensive region of the lower **slopes of Mount Hermon***,* the highest peak of the Promised Land.\n\n
11:4	idm26539					 In the ancient Near East at this time, **horses** only pulled chariots; cavalry and mounted bowmen did not appear until centuries later. • Israel probably faced **chariots** for the first time in this battle against the northern coalition, where the land was flatter than in southern Canaan. As the heavy weapons of the battlefield, chariots easily overpowered foot soldiers. Scythes were often attached to the axles, and charioteers drove at opposing infantry to mow them down.\n\n
11:5	idm26547					 The location of **Merom** is unclear. The most likely site was in Upper Galilee a few miles west of Hazor.\n\n
11:6	idm26554					 God again urged Joshua **not** to **be afraid**, promising Israel the victory, even against horses and chariots. • **cripple their horses and burn their chariots:** God wanted Israel to rely on him rather than weaponry and equipment (cp. *Deut 17:16*; *Isa 31:1*).\n\n
11:7	idm26565					 **Joshua . . . traveled:** Jabin might have planned to move from Merom out of Upper Galilee to meet Israel on a more advantageous battlefield when all his forces were assembled. However, Joshua attacked **suddenly,** before Jabin could choose the battleground.\n\n
11:8	idm26573					 The Canaanites scattered widely, fleeing north and west into the territory of **Greater Sidon** on the Mediterranean coast and **eastward into the valley of Mizpah**.\n\n
11:11	idm26581					 **completely destroyed:** Archaeological excavation confirms that **the city** of Hazor was destroyed by fire during this period.\n\n
11:13	idm26589					 **the towns built on mounds: **In the ancient Near East it was common practice to rebuild cities on the same sites after they had been destroyed. All the elements that made a city site advantageous remained after a city’s destruction. Many cities were rebuilt numerous times, slowly rising in height as more debris accumulated after each destruction. • Joshua burned only **Hazor** in the north, just as he had destroyed Jericho (*6:24*) and Ai (*8:28*) in the center of the land.\n\n
11:15	idm26599					 God commanded Joshua to exercise faithfulness to Moses’ *torah**,* or “Book of Instruction” (*1:7-10*). At the conclusion of the two major campaigns to occupy Canaan, the narrator reported that Joshua had obeyed **all the commands** faithfully.\n\n
11:18	idm26609					 Although the initial victories in both the southern and the northern campaigns were quick and decisive, it took **a long time** to take fortified cities. After Israel crossed the Jordan River, the total campaign for Canaan lasted perhaps five years (see *14:10*).\n\n
11:19	idm26617					 The judgment on Canaan was God’s, not Israel’s. God had extended mercy to the Canaanites for several generations. However, God determined that “the sins of the Amorites” now “warrant their destruction” (*Gen 15:16*), and he **hardened their hearts**. God used Israel as the instrument and agent of his judgment, just as in later centuries God used other nations to execute judgment upon Israel and Judah for their sins.\n\n
11:21	idm26625					 **the descendants of Anak:** See *Num 13:28*, *33*.\n\n
11:23	idm26634					 The major theme of the second half of Joshua is **dividing the land**. • **rest:** See *study note on 1:13*.\n\n
12:1	idm26643					 This chapter summarizes Israel’s conquests on both sides of the Jordan and transitions to Joshua’s distribution of the land of Canaan among the tribes of Israel (ch *13*).\n\n
12:1	idm26650					 The Arnon River flows into the Dead Sea midway down its eastern side, creating **the Arnon Gorge.** Israel began its conquests here (see *Num 21:13-15*, *21-35*). • **Mount Hermon** lies twenty-five miles north-northeast of the Sea of Galilee.\n\n
12:2	idm26660					 **King Sihon** (see *Num 21:24-25*) had controlled the northern Jordan Valley as far as the Sea of Galilee but not the northern part of Gilead (*Josh 12:5*).\n\n
12:3	idm26669					 **Beth-jeshimoth** was Israel’s camp in the plains of Moab (*Num 33:49*). • Moses had viewed the Promised Land from **Pisgah** (*Deut 34:1*).\n\n
12:4	idm26679					 **King Og of Bashan:** See *Num 21:33-35*. • The **Rephaites** were an indigenous people who lived on both sides of the Jordan. Many scholars have concluded that the Rephaites were unusually tall (see *Deut 3:11*). • **Ashtaroth and Edrei:** Many rulers of large kingdoms had palaces in more than one of their cities. The fact that Joshua credits only Og with more than one capital indicates that his kingdom was much larger than others Israel encountered, except for Sihon’s.\n\n
12:6	idm26690					 **Reuben, Gad, and the half-tribe of Manasseh:** See *Num 32*. The author of Joshua reminded the Israelites that their kin who lived east of the Jordan also belonged to Israel.\n\n
12:7	idm26698					 **Joshua and the Israelite armies** faithfully carried out the tasks God gave them. This summary showcases their successes, providing proper recognition for their faithfulness. God gave the Israelites their promised inheritance while bringing about the long-delayed judgment of the Canaanites. This roster of defeated kings, identified by their city-states, provides evidence of God’s accomplished purposes. A solemn yet joyful recital for Israel, the list symbolizes God’s mighty acts for his people and exalts his own great name.\n\n
12:7	idm26705					 **Baal-gad** was at the western foot of Mount Hermon, the northern limit of Joshua’s conquests west of the Jordan. • **The valley of Lebanon** divided the coastal Lebanon range and the inland Anti-Lebanon range. • **Mount Halak, which leads up to Seir** (i.e., Edom), marked the southern limit of Joshua’s conquests.\n\n
12:8	idm26714					 **Hittites . . . Jebusites:** See *study note on 3:10*.\n\n
13:8	idm26722					 As he had promised, God brought Israel into the land. Joshua next turned his attention to the allotment of the land to Israel’s tribes. • The tribal allotments gave geographical reality to the Israelites’ covenant with God and expressed the fulfillment of God’s promise to Abraham, Isaac, and Jacob. Because God owned the land, the apportionment to the tribes was a gift. God gave them the land to dwell in and directed its distribution. • In these lists of tribal allotments, the author describes some borders in such detail that they can be plotted on a map while others were far less well defined.\n\n
13:1	idm26728					 Israel did not conquer the entire land of Canaan while Joshua was alive. The unconquered areas, lying mostly in the valleys and plains, were the most populous regions. Several generations passed before Israel became strong enough to absorb or subjugate these regions and their peoples.\n\n
13:2	idm26734					 **The Philistines** were one of several groups in the great migration of the Sea Peoples from the Aegean region within a few decades after Israel’s entry into Canaan. They settled along the southwestern Mediterranean coast, west and southwest of Judah. They came from Caphtor or Crete (*Deut 2:23*; *Amos 9:7*). • These **Geshurites** were people from a southern territory, not the northern Geshurites (cp. *Josh 12:5*).\n\n
13:3	idm26745					 **The stream of Shihor** probably marked the traditional boundary between Canaan and Egypt, bisecting the northern Sinai Peninsula. • The Philistine territory included **five** main cities: **Gaza, Ashdod,** and **Ashkelon** were on the Mediterranean coast, and **Gath** and **Ekron** were a few miles inland. • The Philistines displaced **the Avvites** (*Deut 2:23*).\n\n
13:4	idm26759					 The **Sidonians** (that is, Phoenicians; see *Isa 23:11*; *Obad 1:20*; *Acts 11:19*) lived **in the north** along the coast, from north of Mount Carmel to above Gebal (Byblos). They also apparently occupied the Lebanon and Anti-Lebanon mountain ranges. Sidon was the dominant Phoenician city when Israel entered Canaan.\n\n
13:6	idm26770					 The lands just listed had not yet been conquered, but God directed Joshua to show his faith by allotting them to the tribes against the future, when they would be taken.\n\n
13:8	idm26776					 **Half the tribe of Manasseh and the tribes of Reuben and Gad** had asked Moses for their inheritance **on the east side of the Jordan** in the land that had been the kingdoms of Sihon and Og (*Num 21:21-35*; *32:1-42*). In return, they had helped the rest of Israel take possession of their inheritance west of the Jordan (*Josh 1:12-18*; *4:12-13*). Here, the author confirmed their possession of these lands.\n\n
13:14	idm26788					 The **tribe of Levi** inherited no tribal land of its own (see *Deut 18:1-8*). Levitical cities were located in the territories of the other tribes (*Josh 21*).\n\n
13:15	idm26797					 Because **Reuben,** Jacob’s firstborn son by Leah (*Gen 29:32*), forfeited his birthright by sleeping with his father’s concubine (*Gen 35:22*), the inheritance of his tribe was not of central importance. Although the tribe received a fertile portion of land, it was difficult to defend from neighboring nations. The tribe of Reuben eventually lost the southern portion to Moab.\n\n
13:21	idm26806					 The **leaders of Midian** were apparently kings (*Num 31:8*) or sheiks of small city-states south of Sihon’s kingdom. The nomadic Midianites depended mostly on sheep and goats for their livelihood.\n\n
13:22	idm26814					 **Balaam son of Beor** had initiated a successful plan to seduce Israel into sexually expressed idolatry (*Num 31:16*), even though God had forbidden Balaam to curse Israel (*Num 22–25*).\n\n
13:24	idm26823					 **Gad** was Jacob’s seventh son, born to Zilpah, Leah’s servant. Just as Gad’s position in his family was peripheral, the tribe of Gad was peripheral to Israel.\n\n
13:29	idm26830					 **Manasseh** was Joseph’s elder son. Jacob gave Joseph’s sons each a full inheritance, thus giving Joseph a double portion of the birthright (see *14:4*).\n\n
13:30	idm26838					 **Jair** was a great-grandson of Manasseh (*1 Chr 2:21-22*). **Makir** was one of Manasseh’s sons. It is unclear whether the land allotted to these tribes in north Gilead was distinguished from the land that the tribe of Gad received there.\n\n
14:1	idm26847					 The allotment of land to the tribes on the west side of the Jordan describes what God intended for each tribe to possess. • The narrator frames this section with the assignment of land to Caleb at the beginning (*14:6-15*) and to Joshua at the end (*19:49-51*). Only Caleb and Joshua had expressed faith in God that Israel could conquer the land (*Num 13:30*; *14:6-9*).\n\n
14:1	idm26857					 **Eleazar . . . Joshua . . . and the tribal leaders** supervised the distribution of the land to ensure that the process was honest and just.\n\n
14:2	idm26864					 **sacred lots:** See *study note on 7:16-18*.\n\n
14:4	idm26872					 **Joseph**, the elder son of Jacob’s favorite wife Rachel, received a double portion of land through his sons **Manasseh and Ephraim** (see *study note on Gen 48:5-7*). Because **the Levites** did not receive a separate tribal territory (*Josh 13:14*), the total number of tribes with land remained at twelve.\n\n
14:6	idm26883					 The **Kenizzite** people were not originally Israelites (*Gen 15:19*); how they became attached to Judah is unknown. • **about you and me:** Only Caleb and Joshua were faithful to God at the first opportunity to enter the land, so God promised them that they would possess it (*Num 14:24*).\n\n
14:9	idm26893					 **Moses . . . promised:** See *Num 14:24*.\n\n
14:11	idm26901					 Caleb judged himself to be **as strong** at eighty-five as he had been at forty. He still felt equipped to **travel and fight**—to continue both ordinary and extraordinary pursuits.\n\n
14:12	idm26909					 Israel had stayed out of Canaan forty-five years earlier because they feared **the descendants of Anak,** a tall, strong people who lived in **the hill country** of Judah (*Num 13:32-33*).\n\n
14:15	idm26918					 **rest from war:** See *study note on 1:13*.\n\n
15:1	idm26926					 Judah’s tribal allotment is described in greater detail than that of the other tribes. The failures of Judah’s elder brothers (*Gen 34:25-31*; *35:22*) put him in line to receive the mantle of leadership. Thus, **the tribe of Judah** received a central geographical position among the tribes, guaranteeing its leadership in the nation (*Gen 49:8-12*; *Deut 33:7*).\n\n
15:2	idm26937					 Judah’s **southern boundary** extended well into the desert of the Negev, which had little if any settled population throughout the Old Testament period.\n\n
15:5	idm26944					 Although Judah’s **northern boundary** is described in great detail, some sections of this border cannot be determined with certainty.\n\n
15:7	idm26951					 This **Debir** was not the same town as the Debir/Kiriath-sepher of *15:15*. • This **Gilgal** was not the same Gilgal where the Israelites earlier established their camp (*4:19*).\n\n
15:8	idm26961					 The **valley of Ben-Hinnom** marked Judah’s northern border. **Jerusalem** occupied a ridge rising northward from the lower end of this valley within the tribe of Benjamin’s territory. Neither tribe occupied Jerusalem, so when David captured it, it became the royal city of his dynasty rather than just another tribal city.\n\n
15:9	idm26969					 **the spring at the waters of Nephtoah:** It is possible that the place name is a reference to Egyptian Pharaoh Merneptah (late 1200s BC); an Egyptian papyrus refers to the “wells of Merneptah” on the mountain ridges of Canaan.\n\n
15:12	idm26977					 **These** were **the boundaries** of **Judah** when the settlement process began. Later, the tribes of Simeon and Dan received their allotments from some of Judah’s southern and western territories, and within a few decades the Philistines came from the Greek islands, settling all the southern coastal plain allotted to Judah (see *study note on 13:2*).\n\n
15:16	idm26987					 Cp. *1 Sam 17:25*; *18:27*.\n\n
15:17	idm26995					 **Othniel**, Caleb’s nephew, became Israel’s first judge (*Judg 3:9-11*).\n\n
15:18	idm27003					 **What’s the matter?** No water source existed for the town Othniel conquered. **Negev** means “dry land.”  • **The upper and lower springs** were close together but too far from Debir to belong to it naturally, so **Acsah** asked for the rights to the water.\n\n
15:20	idm27013					 Not all of these locations can be identified with certainty. Many are unknown except for their occurrence in this and other lists. Some receive passing reference in other texts.\n\n
15:21	idm27019					 **in the extreme south:** Or *in the Negev* (see *study note on 1:4*). The Hebrew word *negeb* can refer either to the general direction (“south”) or the desert region named “Negev.” • The location of **Eder** is otherwise unknown. Some propose translating this word as “Arad” because Arad should be about here in the list and was too important to have been left out. This translation would simply reverse two Hebrew letters that are very similar in shape.\n\n
15:33	idm27030					 From the perspective of the highlanders of the Judean hill country, the lower hills between them and the coastal plain were **the western foothills.** These hills were separated geologically from the hill country by a series of north–south valleys. In this list, the western foothills are divided into four districts.\n\n
15:45	idm27037					 The fourth district of the western foothills included most of the territory soon to be occupied by the Philistines—**the tribe of Judah** held it only briefly.\n\n
15:48	idm27044					 The **hill country** was in the central highlands of Judah from Jerusalem in the north to just past Debir (*15:15*) in the south. It was divided into five districts.\n\n
15:56	idm27052					 This **Jezreel** in Judah was not the northern Jezreel. This city was the hometown of Ahinoam, David’s wife and the mother of his eldest son, Amnon (*2 Sam 3:2*).\n\n
15:59	idm27060					 Following this verse, the Greek Old Testament includes another district of 11 cities: Tekoa, Ephrathah (that is, Bethlehem), Phagor, Etam, Kulon, Tatam, Saris, Karem, Gallim, Bether, Manoch—eleven towns with their surrounding villages. The inclusion of this district accounts for Bethlehem; this town’s omission would be surprising. Perhaps an early copyist of the Hebrew text accidentally omitted this twelfth district.\n\n
15:61	idm27066					 The **wilderness** of Judea included the eastern slopes of the central mountain highlands and extended to the western shore of the Dead Sea; three of its six towns were on or near that shoreline.\n\n
15:63	idm27073					 Even though **Jerusalem** was assigned to the tribe of Benjamin (*18:28*), it was not conquered in Joshua’s day. • **to this day:** The Jebusites’ continued presence later caused Judah trouble (*Judg 1:21*).\n\n
16:1	idm27083					 **Joseph** had two sons,**Manasseh and Ephraim** (*Gen 41:50-52*). Half of Manasseh’s descendants had received their inheritance east of the Jordan River. The tribe of Ephraim and the rest of the tribe of Manasseh now received their allotments. This brought the total number of allotments to twelve and fulfilled the blessing Jacob had pronounced upon Joseph (*Gen 49:22-26*). Like Judah in the south, Joseph’s tribes exercised leadership from their central position in the north.\n\n
16:1	idm27093					 **Jericho** was assigned to the tribe of Benjamin (*18:21*).\n\n
16:3	idm27101					 Ephraim’s border followed the ascent from lower to upper Beth-horon (see *16:5*), giving this tribe control of one of the two main roads to Jerusalem from the west. • **Gezer**, a large and important Canaanite town at the juncture of the coastal plain and the hill country, apparently did not come into Israel’s possession until the time of Solomon (see *Judg 1:29*; *1 Kgs 9:16*).\n\n
16:5	idm27111					 This description of Ephraim’s northern boundary with Manasseh is general and incomplete. Because Shechem belonged to Manasseh, the border between the two tribes ran south of that town.\n\n
17:1	idm27117					 See *13:29-33* and *study note*.\n\n
17:3	idm27125					 In ancient Israel, inheritance usually passed from a father to his sons. Without **sons**, a man’s name could pass into oblivion. However, Zelophehad’s **daughters** had petitioned Moses, Moses had inquired of God, and God had ruled that they should inherit their father’s portion (see *Num 27:1-11*). God’s ruling established a general principle, declaring that no family would be excluded from a portion of God’s material blessings.\n\n
17:7	idm27134					 As with the tribe of Ephraim, Manasseh’s territory was defined by a general description of its borders.\n\n
17:7	idm27140					 **Asher** was north-northwest of Manasseh, across the Jezreel Valley.\n\n
17:8	idm27147					 This general description of Manasseh’s southern border with the land given to the tribe of Ephraim provides more detail than the description of Ephraim’s northern border in *16:8*.\n\n
17:11	idm27154					 All the towns mentioned here except **Endor** were important, but the military strength of the **Canaanites** prevented the tribe of Manasseh from inhabiting them for a time.\n\n
17:13	idm27162					 Throughout the period of the judges and beyond, the **Israelites** gradually grew stronger and the Canaanite people weaker. After the time of Joshua, the Israelites **forced the Canaanites to work as slaves**. They eventually absorbed these people and were influenced to worship the Canaanite gods. This idolatry ultimately cost them the land.\n\n
17:14	idm27170					 Joseph’s **one portion** is described in *16:1-4*. The descendants of Ephraim and Manasseh received portions that, when combined, were larger than the allotment of any other tribe.\n\n
17:15	idm27178					 The **Perizzites** lived in Canaan when Israel’s conquest began. • **Rephaites:** See *study note on 12:4*; see also *Deut 2:10-11*, *20-21*; *3:11*.\n\n
17:16	idm27190					 As a result of the Canaanites’ **iron chariots,** Ephraim and Manasseh were restricted to **the hill country** in the early part of the settlement period (see *study note on 11:4*). • The **valley of Jezreel,** a geological interruption of the hill country, separated Lower Galilee to the north from the hill country of Manasseh to the south. The Canaanites living in and near it and the valley of **Beth-shan** restricted Manasseh’s expansion and apparently Ephraim’s as well. Most of the towns named in *17:11* were on the edges of these valleys.\n\n
17:17	idm27202					 Rather than rebuke the people for their fear, Joshua repeated his instructions to clear forest land for settlement. His promise that **the tribes of Ephraim and Manasseh** would eventually **drive out the Canaanites** gave them a hope by which they could enlarge their faith and conquer their fear. • Much of the hill country was forested, and Canaanite settlement was sparse there. If Ephraim and Manasseh had contented themselves with land already cleared, they would have had little room for settlement. With the introduction of iron technology at about this time, including iron axe heads, the people of these tribes could clear the virgin forests and open up new land for settlement. Joshua might have set an example by being the first to clear his own homestead at Timnath-serah (*19:50*), a forested region in the Ephraimite hill country.\n\n
18:1	idm27211					 Israel had been encamped at Gilgal in the Jordan Valley (*14:6*). **Shiloh** was about twenty miles north of Jerusalem, in the hill country of Ephraim. By setting up **the Tabernacle** there, Joshua made Shiloh Israel’s religious and political center. The Tabernacle remained at Shiloh until the Philistines captured the Ark (*1 Sam 4:10-11*).\n\n
18:4	idm27221					 The **three** selected representatives **from each tribe** came from the seven tribes that had not yet received their allotments. • **a written report:** Israel was not an entirely oral society. If an event or record was important enough to be remembered over time, leaders ordered that it be written down.\n\n
18:5	idm27230					 The remaining land was divided into **seven sections**, one for each tribe not yet assigned its territory.\n\n
18:6	idm27237					 Joshua publicly cast **sacred lots** to eliminate envy or suspicion (see also *study note on 7:16-18*).\n\n
18:7	idm27245					 **The Levites:** See ch *21*. • **Gad . . . Manasseh:** See *13:15-33*.\n\n
18:9	idm27255					 The Canaanites of the hill country now feared Israel and allowed twenty-one men (*18:4*) to walk through these territories and return unharmed. • The **written record** was probably a scroll, which might have provided the original source for the descriptions of the tribal allotments in chs *18–19*.\n\n
18:11	idm27264					 **Benjamin** was Jacob’s twelfth and last son, and the second son of Rachel, Jacob’s favorite wife. The land received by his descendants reflected this favored position; they received a small but central portion **between . . . Judah and Joseph**.\n\n
18:21	idm27272					 While Judah’s land included eleven or twelve districts (see *study note on 15:59*), the tribe of Benjamin had two, totaling twenty-six towns. However, the location between the lands of Judah and Joseph gave Benjamin an economic and military importance significantly greater than its size.\n\n
18:28	idm27279					 **Jerusalem:** See *study note on 15:8*. • **Kiriath:** The Kiriath-jearim of *18:14* belonged to Judah; another town with this name might have existed but is otherwise unknown. The word *Kiriath* here was probably originally followed by a word that has been lost in the process of copying.\n\n
19:1	idm27290					 **Simeon**, Jacob and Leah’s second son, was older than Judah. However, he had forfeited a leading role with his violent actions against Shechem (*Gen 34:25-26*). The tribal inheritance of his descendants reflected this; their land was carved out of **Judah’s territory** on the southern periphery of the Negev. This arid land was far from any centers of influence and power.\n\n
19:2	idm27299					 Some of the towns given to the tribe of Simeon were also part of Judah’s allocation because **Judah’s territory was too large for them** (cp. *17:14-18*). Judah apparently absorbed most of Simeon’s territory into its own before the end of the Old Testament period.\n\n
19:10	idm27307					 The five small remaining tribes received land on the edges of the Israelite territory and had little national influence.\n\n
19:10	idm27313					 The lands given to the tribes of Zebulun and Issachar were strategically located; the major international trading route from Egypt to Mesopotamia ran through their territories. When Israel was strong, this position brought prosperity. However, when Israel was weak, these tribes were vulnerable both to the armies of Egypt and to the successive Mesopotamian powers that fought for control of the ancient Near East.\n\n
19:10	idm27319					 **The tribe of Zebulun** received land partly in the valley of Jezreel and partly in the hills of Lower Galilee.\n\n
19:13	idm27326					 **Gath-hepher** was the hometown of the prophet Jonah (*2 Kgs 14:25*).\n\n
19:15	idm27334					 This **Bethlehem** was not the birthplace of David and Jesus in Judah. • More than **twelve towns** are named; some apparently did not belong to Zebulun but were on its borders.\n\n
19:16	idm27342					 Both by number of towns and by size of its territory, **Zebulun** was smallest of all the tribes. However, the New Testament village of Nazareth, where Jesus grew up, was in the tribal territory of Zebulun (*Matt 2:19-23*; *4:13-16*).\n\n
19:17	idm27351					 The land given to **the tribe of Issachar** included much of the fertile **Jezreel** Valley. During Old Testament times, this valley was largely a swamp surrounded by prosperous and important cities. This area was a center of Canaanite strength, so this small tribe had trouble gaining a foothold at first.\n\n
19:24	idm27359					 The land allocated to **the tribe of Asher** included the Plain of Acco on the Mediterranean coast and western Galilee. To the southwest, Asher **touched Carmel***,* sharing at least a short common border with land allotted to the tribe of Manasseh. To the north, the Phoenician cities of **Tyre** and Sidon limited Asher’s expansion.\n\n
19:30	idm27369					 The **twenty-two towns** did not include Tyre and Sidon, which the nation of Israel never controlled.\n\n
19:32	idm27376					 **The tribe of Naphtali** occupied eastern Galilee and overlooked the Sea of Galilee. Because a branch of an international trade route from Egypt to Mesopotamia ran through the territory of Naphtali, this tribe enjoyed periods of prosperity when Israel’s kings were strong. The city of **Hazor** was within Naphtali’s territory, guarding a section of that route. Naphtali is mentioned in *Matt 4:13-16* in connection with Jesus’ ministry in Galilee.\n\n
19:40	idm27385					 The original allotment given to **the tribe of Dan** lay west of Judah and southwest of Ephraim’s main territory, between Judah and Philistia.\n\n
19:43	idm27392					 About fifty years after Israel came into Canaan under Joshua, the Philistines moved into the southern coastal plain and occupied the cities of **Timnah** and **Ekron** (*Judg 14:1-2*; *1 Sam 5:1-10*). The Philistines were among the Sea Peoples who had perhaps been driven out of the Greek mainland and the Greek islands by an invasion from the north. The Sea Peoples also invaded and destroyed the Hittite Empire to the north of Israel. (Some scholars think that Homer’s *Iliad* reflects this movement.)\n\n
19:47	idm27403					 **The tribe of Dan had trouble taking possession of their land** because of the Philistines, so a group of Danites later moved northward to **Laish** (see *Judg 18*), which they renamed **Dan,** on the northern border of Israel’s territory.\n\n
19:49	idm27413					 The **piece of land** given **to Joshua** closes the section on the allocation of land to the tribes of Israel (see *study note on 14:1–19:51*).\n\n
19:51	idm27422					 After Joshua received his inheritance, **the division of the land was completed**. Joshua served God and led Israel faithfully for many years, and God was gracious to Joshua.\n\n
