Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
22:6	idm62820					 Both the Lord and people reject the psalmist. He vividly describes his anguish (*22:1-2*); he lives like a lowly animal.\n\n
22:7	idm62827					 Everyone **mocks** the psalmist’s confidence in the Lord (see *3:2*; *Matt 27:43*), which shames him (*Pss 44:13-14*; *74:10*; *89:50*; *109:25*).\n\n
22:9	idm62840					 The psalmist reflects on his past relationship with God (see *22:3-5*). The Lord has been his very life.\n\n
22:9	idm62847					 The Lord took care of the psalmist before he could do anything for himself (see *71:6*; *139:13*).\n\n
22:12	idm62855					 The psalmist returns to expressing his anguish and suffering (see *22:1-2*, *6-8*). His trouble comes from human beings who act like beasts.\n\n
22:12	idm62863					 **Bashan***,* a region known for its herds and vegetation, produced strong **bulls** (*68:30*).\n\n
22:14	idm62873					 The psalmist’s sense of being **poured out like water** expresses a meaningless, transitory existence that leaves him depleted.\n\n
22:15	idm62880					 Facing adversity is as horrible as dying of thirst (see *137:6*). • Jesus may have had this verse in mind when he said, “I am thirsty” (*John 19:28*).\n\n
22:16	idm62888					 The wild **pack of dogs** represents fierce and unscrupulous people.\n\n
22:17	idm62895					 **I can count all my bones:** The psalmist’s enemies have utterly shamed him by taking his garments. Jesus also suffered this disgrace (see *Matt 27:35*). • **stare at me and gloat:** Enemies make the psalmist the object of their scorn (see *Pss 35:24*, *26*; *38:16*; *55:3*; cp. *59:10*). • **throw dice:** Literally *cast lots.* The casting of lots was sometimes a way for godly people to find God’s direction (*Lev 16:8*; *Num 27:21*; *Acts 1:24-26*). Here, the lots are thrown simply as a game of chance. The soldiers threw dice for Jesus’ clothing after the crucifixion (*Matt 27:35*; *Mark 15:24*; *Luke 23:34*; *John 19:24*).\n\n
22:19	idm62918					 The psalmist faces his troubles by praying for God’s rescue. Only the Lord has the strength to ward off **dogs**, **lions**, and **oxen**.\n\n
22:20	idm62927					 The **sword** makes evident the lethal intent of the enemy.\n\n
22:22	idm62934					 The psalmist praises the Lord and calls for the godly to join him. He tells of God’s goodness to the needy, including himself.\n\n
22:22	idm62940					 **I will proclaim your name:** The writer to the Hebrews ascribes these words to Jesus (*Heb 2:12*). • **my brothers and sisters:** Literally *my brothers.* In the New Testament quotation, the Greek translation picks up the broader meaning as “my brothers and sisters.”\n\n
22:23	idm62950					 The godly respond with awe (see *22:25*).\n\n
22:24	idm62957					 Unlike his response to the wicked (see *21:8-12*), God cares about the needy and hears their prayers (*51:17*; *69:33*; *102:17*).\n\n
22:25	idm62967					 The psalmist vows to praise the Lord, the great King of the earth (*22:27-28*) who cares for the needy. God alone deserves praise.\n\n
22:25	idm62974					 The **great assembly** might include all nations (*22:27*; *26:12*; *35:18*).\n\n
22:26	idm62984					 God knows his people’s needs and addresses them (*63:5*; *81:16*; *103:5*; *107:9*; *132:15*; *145:16*; *147:14*).\n\n
22:27	idm62997					 **families of the nations:** All clans and tribes of humanity (see *Gen 12:3*; *Rev 5:9-10*) will live in submission to the Lord (*Ps 96:1-3*; see *Pss 2*, *72*; *Isa 2:2-4*; *1 Cor 15:25-27*).\n\n
22:28	idm63011					 The universal kingdom belongs to God alone (*Obad 1:21*).\n\n
22:29	idm63018					 The Lord invites all people, **rich** and poor (*22:26*), to the banquet as long as they **worship** him.\n\n
22:30	idm63027					 **Future generations** will join those from the past who praised the Lord (*22:3-5*). The descendants of the godly will receive blessings (*22:30-31*), unlike the offspring of the wicked (*21:10*).\n\n
22:31	idm63037					 The Lord’s **acts** of redemption (*40:9*; *50:6*; *71:15*, *16*, *24*; *97:6*) demonstrate that he is **righteous** (see *4:1*). His righteousness provides the character required for rule, judicial decisions, and relationships. This virtue leads to harmony and order (see *50:6*).\n\n
23:1	idm63053					 These psalms develop the importance of integrity (*25:4-7*, *12-14*, *21*; *26:6*, *11*; *27:7-12*), God’s shepherding care (*23:1*; *28:9*), God’s guidance (*23:2-3*; *25:5*; *27:11*), God’s goodness (*23:6*; *25:7-8*; *27:13*), and living in his house (*23:6*; *26:8*; *27:4*, *8*).\n\n
23:1	idm63077					 This psalm of trust and confidence in the Lord has been a favorite of God’s people for generations. It expresses assurance of God’s presence in the midst of adversity. It evokes images of the Good Shepherd (*23:1-3*; see *Ezek 34:12*; *John 10:11*) and of the messianic banquet (*Ps 23:5-6*; see *Isa 25:6*; *Rev 19:9*).\n\n
23:1	idm63089					 People in the ancient Near East commonly viewed their rulers as shepherds.\n\n
23:1	idm63095					 The Lord promises to take care of his children (*34:9-10*; *Isa 51:14*). He demonstrated this ability to Israel in the wilderness (*Deut 2:7*) and in the Promised Land (*Deut 8:9*).\n\n
23:2	idm63105					 Sheep **rest** after they have eaten their fill (*Zeph 3:13*; see *Isa 11:7*; cp. *Isa 13:20*; *27:10*). • The Lord **leads** the sheep for their own benefit (see *Ps 5:8*). • Sheep only drink from still water, so the shepherd seeks out **peaceful streams** for his flock.\n\n
23:3	idm63119					 Cp. *19:7*; the Lord’s word **renews my strength.** • The Lord **guides** by rescuing his people from evil (*23:4-5*; see *31:3*), bringing them back to himself (*5:8*; *61:2*), caring (*48:14*; *139:10*), ruling (*67:4*), counseling (*73:24*), protecting (*78:53*; *107:30*; *143:11*), and instructing them in wisdom (*27:11*; see *Prov 4:11*). • The Lord’s **name** guarantees the relationship; he guards his reputation against any accusation of his abandoning his people or allowing them to sin (see *Pss 25:11*; *31:3*; *106:8*; *143:11*).\n\n
23:4	idm63146					 The shepherd used his **rod** and **staff** to fend off danger.\n\n
23:5	idm63154					 A **feast** demonstrates the Lord’s care and mercy toward his people (see *22:26*, *29*). Although **enemies** can watch, they cannot trouble the guests. • The ritual of **anointing** the **head with oil** showed guests **honor** (*92:9-11*), hospitality, and refreshment (*104:15*; *133:2*).\n\n
23:6	idm63170					 The Lord expresses his **unfailing love** through the **goodness** of his presence and other benefits that he alone provides (*69:16*; *86:17*; *109:21*; see *18:6*; *61:4*). He actively bestows care that is greater than the temporary trials imposed by enemies (*7:1*).\n\n
24:1	idm63184					 The shepherd of *Ps 23*, who is also the King of the whole world, takes possession of Zion.\n\n
24:1	idm63191					 The kingdom belongs to the Creator, the Great King (cp. *22:27*).\n\n
24:1	idm63198					 The Lord created and now rules the **earth** and **everything in it** (see *1 Cor 10:25-26*). He sees **all its people** (*Ps 33:14*), regardless of their status (*49:1-2*).\n\n
24:2	idm63210					 God created everything in an orderly and stable manner (see *89:11*; *102:25*; *104:5*).\n\n
24:3	idm63219					 The citizens of the King’s realm include all who seek him. The Lord invites them to enter his presence.\n\n
24:3	idm63225					 These questions invite readers to look away from their problems with the wicked and to examine themselves (see *15:1*). • God’s **holy place** is the holy **mountain**, a reference both to Jerusalem and to heaven.\n\n
24:4	idm63234					 Those with pure **hands** have not shed blood or injured relationships between people (see *9:12*; *15:2-5*). • Those with pure **hearts** commit themselves fully to the Lord, as evidenced in strength of character, transparency, and selflessness (*51:10*; *73:1*; see *Matt 5:8*).\n\n
24:10	idm63247					 **The** Lord** of Heaven’s Armies** reigns from his home, the Temple in Jerusalem (*84:3-5*). He excludes sin and sinners (*24:3-6*) but protects all who dwell in Zion.\n\n
25:1	idm63258					 This individual lament includes instruction in wisdom and a community lament; it begins and ends with an affirmation of trust in the Lord (*25:1-3*, *15-22*). The psalmist prays for guidance (*25:4-7*) and encourages the godly to practice a lifestyle of wisdom (*25:12-14*). In addition to the enemies who trouble him, the psalmist confesses his sins (*25:7*, *11*, *18*) as part of his anguish. Trust develops with understanding God’s character: He is compassionate, faithful, and good (*25:8-10*).\n\n
25:1	idm63272					 The psalmist expresses confidence that the godly will be vindicated and his enemies will not succeed (see *25:15-22*).\n\n
25:1	idm63279					 The psalmist commits himself to the Lord instead of to idols (see *24:3-4*).\n\n
25:2	idm63286					 Enemies would **rejoice** by singing a victory song.\n\n
25:4	idm63293					 In this prayer for guidance, compassion, and forgiveness, the psalmist turns to the Lord for instruction in wisdom. He confesses his past failures and acknowledges that his hope lies with his merciful Savior.\n\n
25:4	idm63299					 The **right path***,* the path of wisdom (see *5:8*), means being open to instruction that leads to life (*27:11*; *43:3*; *73:24*; *119:12*).\n\n
25:5	idm63312					 Biblical **hope** does not mean wishing for an event to turn out favorably. Hope trusts the Lord’s will and gives the courage to face disappointments (*33:22*; *130:5*).\n\n
25:6	idm63321					 **compassion:** See also *51:1*; *57:1*; *103:8*.\n\n
25:8	idm63331					 The Lord keeps his people close to himself.\n\n
25:11	idm63337					 The psalmist again asks forgiveness for his **many sins** (*25:7*; *32:1-5*). The sins of Israel’s kings demonstrated the weaknesses inherent in David’s dynasty and the reasons for its failure in Old Testament Israel (see *Ps 89*).\n\n
25:12	idm63347					 Those who fear the Lord will receive further instruction and experience God’s presence (*25:14*) and blessing (*25:13*).\n\n
25:13	idm63355					 **prosperity:** See *23:6*. • **inherit the land:** Unlike the wicked, who will perish (*1:6*), the godly have a secure future. In the end, God will bless them, and their blessings will endure (see *37:9*, *11*, *22*, *29*, *34*; *Isa 57:13*; *Matt 5:5*).\n\n
25:15	idm63372					 The psalmist expresses confidence in the Lord, commits to a life of integrity, and prays for rescue.\n\n
25:15	idm63378					 **the traps of my enemies:** See *5:9-10*; *31:4*; *140:5*; *Prov 3:26*.\n\n
25:17	idm63389					 The psalmist can find no relief (see *4:1*; *13:1-2*) as his **problems go from bad to worse**. He associates his anguish with sin, but he does not elaborate on the nature of his sin (see *25:7*, *11*).\n\n
25:19	idm63400					 Knowing that the Lord hates violent people (see *11:5*), the psalmist pleads with God to deal with these **enemies**.\n\n
25:21	idm63408					 Just as it opened, the psalm closes with a commitment of trust and **hope** (see *9:18*; *25:5*).\n\n
26:1	idm63417					 In this individual lament, the psalmist prays for redemption on the basis of his own innocence and the Lord’s justice.\n\n
26:1	idm63423					 The psalmist opens himself to divine examination of his life, especially in the areas of his character and devotion.\n\n
26:3	idm63429					 For God’s **truth** to become part of one’s character requires a habitual commitment.\n\n
26:4	idm63436					 Because of his devotion to the Lord (*26:1-3*), the psalmist dissociates himself from evil people (see *1:1*).\n\n
26:6	idm63444					 The psalmist demonstrates his loyalty to the Lord through pious rituals, praise, and acknowledgment of the Lord’s presence in the Temple.\n\n
26:6	idm63450					 Ritual purity required the worshiper to **wash** their **hands***,* symbolic of separation from evil and evildoers (see *73:13*). • The **altar** symbolizes God’s presence (*43:4*).\n\n
26:8	idm63462					 The **sanctuary** symbolized the manifest **presence** of the Lord (see *18:6*).\n\n
26:9	idm63471					 **Don’t let me suffer:** The end of the godly cannot be the same as that of the wicked.\n\n
26:12	idm63478					 The psalmist’s footing on **solid ground** represents salvation (cp. *143:10*). • **publicly:** Or *in the great assembly* at the Temple (*26:6-8*; *22:25*).\n\n
27:1	idm63490					 This psalm mixes two genres—a psalm of confidence (*27:1-6*) and an individual lament (*27:7-14*)—held together by the theme of longing for the Lord’s presence. The psalmist focuses on the Lord; his circumstances are secondary. The strength of the psalmist’s faith is expressed in his openness to the Lord’s instruction, timing, and priorities.\n\n
27:1	idm63498					 The psalmist acknowledges the Lord at the center of his life (*27:1*). Because of God’s presence, he engages his adversaries with confidence. They cannot intimidate him or penetrate his inner security.\n\n
27:1	idm63505					 **Light** expresses the Lord’s goodness (*27:13*; see *4:6*; *23:6*; *31:19*; *38:10*; *43:3*; *56:13*).\n\n
27:2	idm63519					 The psalmist’s enemies seek to **devour** him by living at his expense (see *study note on 14:4*).\n\n
27:3	idm63527					 **remain confident:** See *25:2*; *26:1*.\n\n
27:4	idm63536					 Searching for and enjoying the Lord’s presence provides the psalmist’s foundation for confidence and security. He lives in the assurance of God’s protection and looks forward to offering sacrifices of thanksgiving and praise (see *18:6*).\n\n
27:5	idm63543					 **sanctuary** (or *tabernacle*): This early shrine was the Israelites’ place of worship before the Temple was constructed.\n\n
27:6	idm63551					 **hold my head high:** A sign of victory. • The granting of the request of *27:4* prompts **sacrifices with shouts of joy**.\n\n
27:7	idm63560					 The psalmist requests the Lord’s mercy, presence, and instruction. God is the psalmist’s greatest good; enemies and other circumstances are peripheral.\n\n
27:7	idm63566					 Unlike the wicked (*10:4*), who only want a temporary advantage (*78:34-36*), the godly search for the Lord as a thirsty person searches for water in the desert (*63:1*; *105:4*; *119:2*, *10*; *Matt 6:33*). They act wisely (*Ps 34:10*, *14*) while waiting for the Lord to resolve their crisis (*34:4*; *69:6*; *77:2*; *119:58*).\n\n
27:13	idm63585					 The psalmist expresses confidence and hope in the Lord’s presence. To live in faith means to **wait patiently** in recognition of the Lord’s goodness. Such a life is not always pleasant for the godly (*42:2-3*; *43:5*), but their future is secure (*37:9*; *130:7*; see *9:18*).\n\n
28:1	idm63597					 In this individual lament, the psalmist pleads for justice and mercy. He expresses confidence in the Lord’s strength and faithfulness, and he intercedes for the Lord’s people.\n\n
28:1	idm63603					 The psalmist urges the Lord to listen; his urgency flows out of the tension between his deep relationship with the Lord and the adversity he faces.\n\n
28:1	idm63609					 **if you are silent:** The psalmist appeals to the Lord to take action (*35:22*; *50:3*; *83:1*; *109:1*).\n\n
28:2	idm63620					 It was common to **lift** up one’s **hands** in a gesture of devoted prayer (*63:4*; *134:2*).\n\n
28:3	idm63630					 The psalmist curses his enemies, asking God for retribution and vindication.\n\n
28:5	idm63636					 The wicked do not acknowledge the difference between the sacred and the common, so they have no respect for the Lord’s creation, redemption, or revelation.\n\n
28:6	idm63642					 The psalmist anticipates rescue because of his confidence in the Lord’s justice.\n\n
28:7	idm63648					 **my strength and shield:** The Lord protects the psalmist (see *59:9*, *17*).\n\n
28:9	idm63657					 The poem closes with intercession for the Lord’s people. • **Bless Israel, your special possession:** See *29:11*; *133:3*.\n\n
29:1	idm63666					 This nature hymn in praise of the Creator declares that the Lord holds all power over nature. God uses the same unsurpassed strength to care for his people.\n\n
29:1	idm63672					 The psalmist issues a call to **honor** the Lord for his power (cp. *96:7-8*). • **you heavenly beings:** Angels or deities who, some believed, held special powers. The psalmist did not believe in other deities but called on people who thought they were real to look to the Lord as the only God.\n\n
29:3	idm63681					 The word translated **voice** (Hebrew *qol*) can also mean “noise” (*1 Kgs 1:45*) or “thunder” (*Joel 3:16*). The Lord’s voice is awe-inspiring, and it dominates whatever rumblings people might attribute to other deities.\n\n
29:5	idm63691					 The **cedars of Lebanon** were known for their size and quality (see *Isa 2:13*).\n\n
29:6	idm63699					 **Lebanon’s mountains** and **Hermon** are high mountains to the north of Israel. • The Lord can cause even immense **mountains** to shake at his command (see *114:4*).\n\n
29:8	idm63709					 The **wilderness of Kadesh** was located south of Judah. God’s voice can be heard throughout the land, from the north (*29:6*) to the south.\n\n
29:10	idm63717					 The image of powerful **floodwaters** connects with the Genesis flood (*Gen 6:17*). The Lord **reigns as king** over the whole created order; no one contests his kingdom.\n\n
29:11	idm63726					 The ruler of nature **blesses** his people **with peace** (see *28:8-9*; *37:11*; *133:3*).\n\n
30:1	idm63737					 This individual thanksgiving psalm opens in praise to the Lord for his salvation (*30:1-3*), then contrasts God’s favor with his anger (*30:4-7*), and ends with a transformation from mourning to dancing (*30:8-12*).\n\n
30:1	idm63746					*title* Perhaps **David** wrote this psalm in advance for **the dedication of the Temple***,* making his own experience representative of the nation’s.\n\n
30:1	idm63756					 The psalmist praises God for his triumph over adversity, which he likens to salvation from the grave.\n\n
30:1	idm63762					 **I will exalt you** is a call to lift up the Lord’s name in praise and thanksgiving (*34:3*; *81:1*; *99:5*, *9*; *107:32*; *118:28*; *145:1*; see *Exod 15:1*; *Isa 25:1*). • **you rescued me:** God pulled the psalmist from death (*Ps 30:3*). • In his justice and care, God **refused to let** the psalmist’s **enemies triumph** (see *26:9*; *27:12*; *28:3*; *31:8*).\n\n
30:4	idm63786					 The godly should celebrate the Lord’s acts of rescue with song and **praise** (*33:21*; *97:12*; *103:1*; *105:3*; *145:21*).\n\n
30:6	idm63798					 **Nothing can stop me now!** The psalmist confesses his presumptuous attitude (cp. *32:3-4*). • **secure as a mountain:** In the psalms, this phrase creates a powerful image of stability and of God’s control (see *11:1*; *18:7*; *36:6*; *46:2*; *72:3*; *76:4*; *83:14*; *97:5*; *114:4*, *6*; *125:2*). • **I was shattered:** The absence of God’s favor destroys the security of the proud (cp. *104:27-30*).\n\n
30:8	idm63820					 The psalmist faced death (also in *30:1-3*)—perhaps literally, perhaps figuratively. But when he turned to the Lord, the Lord rescued him and turned his **mourning into joyful dancing**. Only God’s favor can permanently and powerfully overcome human failure and the depths of despair.\n\n
31:1	idm63828					 The psalmist encourages the godly to find refuge in the Lord and wait for his salvation. Despite having had a death-like experience, he testifies to the Lord’s faithfulness. This psalm foreshadows the suffering of Jesus (*Luke 23:46*).\n\n
31:1	idm63835					 The Lord offers refuge to anyone who comes to him for protection. The psalmist trusts in and submits to the Lord. See also *71:1-3*.\n\n
31:2	idm63842					 The psalmist issues an urgent call for the Lord to pay attention to his desperate situation (*71:2*; *88:2*; *102:2*).\n\n
31:5	idm63851					 **I entrust my spirit into your hand:** Whether he lives or dies, the psalmist will trust his Lord. Jesus uttered these words on the cross just before he died (*Luke 23:46*).\n\n
31:6	idm63859					 Trust in the Lord requires confidence that he has our best interests at heart.\n\n
31:8	idm63865					 A **safe place** literally means a broad place, in contrast to a “narrow” or constricted place of distress (see *18:19*).\n\n
31:9	idm63873					 In this prayer for mercy, the psalmist wedges a description of the intensity of suffering and the pain of rejection between two affirmations of trust (*31:6*, *14*).\n\n
31:10	idm63881					 **wasting away from within:** This is a powerful description of how despair takes a toll on our physical well-being.\n\n
31:14	idm63888					 Hope does not confide in frail and changeable human beings but only in the Lord. The sufferer entrusts himself to God while waiting for the Lord’s justice.\n\n
31:15	idm63894					 **My future is in your hands:** To relinquish control of timing is one way to express submission.\n\n
31:17	idm63901					 The psalmist, who did not deserve to be **disgraced***,* invokes the principle of retribution (see *study note on 1:6*; see also “*Prayers for Vengeance*” Theme Note).\n\n
31:19	idm63911					 The psalmist thanks the Lord for answering his prayer (*31:1-18*) and rescuing him.\n\n
31:19	idm63918					 Since the godly are under the Lord’s protection and shelter, evil has no power over them.\n\n
31:21	idm63924					 **Praise the** Lord**:** The psalmist expresses his joy at the experience of God’s goodness and love. Throughout his ordeal, the Lord has cared for him.\n\n
31:23	idm63933					 Out of his own pain and renewed awareness of the Lord’s goodness, the psalmist turns to others who suffer. He holds out the promise of God’s loving care for those who persevere in hoping for the Lord.\n\n
32:1	idm63939					 This wisdom psalm of confession and thanksgiving encourages and exhorts the godly to learn from the psalmist’s experience of sin, denial, confession, and forgiveness. This psalm was one of the seven psalms of penitence used in the early church (also *Pss 6*, *38*, *51*, *102*, *130*, *143*).\n\n
32:1	idm63951					 The Lord’s forgiveness restores people to fellowship with him, clears them of **guilt***,* and gives them great **joy**. Paul quoted this text when explaining justification by faith alone (*Rom 4:4-8*).\n\n
32:3	idm63961					 The psalmist acknowledges his own sin (see *19:12-13*; *25:7*, *11*, *15-22*) and his resistance to confessing sin. The Lord pressed him hard until he confessed his guilt.\n\n
32:4	idm63971					 The psalmist attributes his suffering directly to the Lord’s **hand of discipline** (cp. *38:2*; *39:10*).\n\n
32:5	idm63980					 God has forgiven the **guilt** and **rebellion** of *32:1*. The Lord’s nature is to reconcile and forgive (*78:38*; *85:2*; *130:4*), but he requires confession and repentance.\n\n
32:6	idm63992					 The **godly** will learn from the psalmist’s experience to pray for forgiveness before it is too late.\n\n
32:7	idm63999					 The Lord promises to be his people’s **hiding place** (*31:20*). Instead of being overwhelmed by terror (*31:13*), the psalmist is surrounded by **songs of victory**.\n\n
32:8	idm64009					 God interrupts the psalmist’s teaching with a message that invites the godly to receive the Lord’s wisdom (see *5:8*; *23:3*; *25:4-6*).\n\n
32:9	idm64018					 The **senseless** person is not wise. Rejecting the Lord’s counsel ruins life and makes one like an animal (see *Isa 1:3*; *Jas 3:3*).\n\n
32:10	idm64027					 Difficulties common to all of life will ensnare the wicked, whereas the Lord promises to protect the godly with his care.\n\n
33:1	idm64033					 This hymn of creation (see also *Pss 8*, *19*, *104*, *145*) might be a continuation of *Ps 32*. It exhorts readers to praise God (*33:1-3*), to recognize the power of his word in creation (*33:4-7*), and to fear the Creator (*33:8-11*). It offers hope to forgiven sinners (*Ps 32*) that they can live a new life in the fear of the Lord and under divine protection.\n\n
33:1	idm64048					 The psalmist exhorts **the godly** to praise the Lord **with melodies***,* with **a new song***,* and with **skillfully**-played music.\n\n
33:4	idm64060					 God’s **word** displays his character and his power.\n\n
33:7	idm64067					 The nations surrounding Israel thought that the **sea** had divine power, but it is under God’s control, within **boundaries** that he set (see *104:8-10*).\n\n
33:8	idm64076					 **Fear** of the Lord begins with awe for God and for his powerful word. His word created everything and continues to order and sustain creation. He **frustrates** the plans of people who oppose his will.\n\n
33:8	idm64084					 The power of the Lord extends to all the nations (see 2; *96:1-3*).\n\n
33:10	idm64091					 The **plans** and **schemes** of the mighty will not prevail, except by God’s will (see *Isa 8:9-10*).\n\n
33:11	idm64100					 God’s word still orders creation and will do so **forever**. • God’s **intentions** are marvelous (*40:5*; *92:5*).\n\n
33:12	idm64110					 People who fear God are **chosen as his inheritance** (see *33:13-19*); this excludes rebellious people (*78:62*).\n\n
33:13	idm64119					 From the heavens, the Lord searches out and cares for anyone who fears him (see *14:2-3*).\n\n
33:16	idm64126					 **army . . . great strength . . . warhorse:** Even military might is under God’s control (see *33:10-11*; *Eccl 9:11*).\n\n
33:18	idm64135					 God **watches over** all who live by his counsel (*32:8*). He protects, rescues, and remains close to them (*34:15-22*).\n\n
33:20	idm64144					 The godly respond to this magnificent vision of God’s power in creation and in the affairs of the world with an affirmation of trust, commitment, joy, and hope as they pray and wait for God’s rescue.\n\n
33:22	idm64150					 Using a play on words, the psalmist contrasts his people’s sure **hope** (Hebrew *yakhal*) in the Lord with the supposed strength (*33:17*; Hebrew *khayil*) of the horses of the wicked.\n\n
34:1	idm64160					 This wisdom psalm includes a thanksgiving hymn (*34:1-7*) that celebrates the Lord’s care for and protection of godly sufferers. It also includes an invitation to wisdom (*34:8-14*) and an exposition of wisdom concerning the Lord’s care for the needy and the suffering of the wicked (*34:15-22*).\n\n
34:1	idm64169					*title*** Abimelech** is another name for Achish (see *1 Sam 21:10-15*). The body of the psalm makes no explicit connection to this event.\n\n
34:1	idm64178					 The psalmist exhorts the **helpless** to join him in praise.\n\n
34:5	idm64185					 The psalmist narrates his experiences of answered prayer.\n\n
34:7	idm64191					 The **angel of the** Lord represented the Lord’s presence during the wilderness journey. He protected Israel from the forces of Egypt (*Exod 14:19-20*), and he will guard all the godly (*Ps 91:11*).\n\n
34:8	idm64201					 The godly encourage everyone to seek wisdom, to fear the Lord, and to place themselves under the protection of the Lord’s angel.\n\n
34:9	idm64207					 Fear of the Lord includes reverence and respect, and it motivates a life of wisdom (see *Prov 1:7*; *9:10*).\n\n
34:11	idm64215					 Wisdom contains three components: fearing the Lord (*34:11*), doing good (*34:14*), and rejecting evil (*34:13*).\n\n
34:11	idm64224					 Anyone who listens, even **children***,* can become wise followers of God.\n\n
34:12	idm64232					 Peter quotes this passage in his instructions for peaceful living (*1 Pet 3:10-12*).\n\n
34:13	idm64239					 Godly people control their words; **speaking evil** and **telling lies** are foolish (see *10:7*; cp. *17:1*).\n\n
34:14	idm64249					 The way of **peace** leads to harmony and order, whereas **evil** destroys them (see *37:11*).\n\n
34:15	idm64258					 The Lord distinguishes between wise and foolish people; he shows his concern for the wise by rescuing them from trouble (*34:15*, *17-20*), but he destroys the foolish (*34:16*, *21*).\n\n
34:18	idm64268					 Those who are **brokenhearted** possess a spirit of deep contrition and dependence on the Lord. God accepts this spirit as a proper sacrifice (*51:17*). The wicked hate the brokenhearted (*109:16*), but the Lord heals them (*147:3*; see *Isa 57:15*; *61:1*).\n\n
34:19	idm64280					 The godly might suffer, but the Lord will reward them in the end. Similarly, the wicked might prosper for a time, but ultimately they will perish (*1:6*; *34:15-16*).\n\n
34:20	idm64288					 **Bones** represent a person’s entire being (see *6:2*). • **not one of them is broken:** John applied this statement to Jesus at the crucifixion (*John 19:36*).\n\n
35:1	idm64298					 In this lament, the Lord’s troubled servant calls for God to see his circumstances and vindicate him.\n\n
35:4	idm64304					 The psalmist longs for the Lord’s salvation. The language seems vindictive, but it arises from a desire for justice and for the Lord to care for the needy and oppressed.\n\n
35:6	idm64310					 A **path** that is **dark and slippery** suggests instability and untimely doom under the Lord’s judgment (see *69:23*; *73:18*; *82:5*; *107:10*; *143:3*). • The **angel of the** Lord is an agent of judgment as well as salvation.\n\n
35:10	idm64325					 Nothing in the universe can **compare** with the Lord (see *86:8*; *89:6*, *8*; *Isa 40:18*, *25*).\n\n
35:11	idm64337					 The psalmist presents the Lord with the reasons for his suffering. Evil has many faces. He is tired and worn out, and he knows that only the Lord can help him.\n\n
35:11	idm64343					 **Malicious witnesses** want nothing but violence (see *11:4-6*; *54:3*).\n\n
35:16	idm64352					 The psalmist’s attackers **snarl** to express their bitter envy.\n\n
35:19	idm64359					 In this prayer for vindication, the psalmist’s crisis looms so large that a resolution must be found in the Lord. The psalmist has taken the high road, believing that vengeance belongs to the Lord. God’s patience hardens the hearts of the wicked and gives them reasons to justify their evil lifestyle.\n\n
35:19	idm64365					 John applied this claim of innocence (see also *69:4*) to Jesus (*John 15:25*).\n\n
35:21	idm64373					 **Aha! . . . Look:** Both words translate the same expression of glee (Hebrew *he’akh*).\n\n
35:26	idm64382					 The psalmist calls on the Lord to judge the wicked and to rescue the godly and bring them joy.\n\n
36:1	idm64388					 This lament contrasts the world of folly devised by the wicked with the world of wisdom created and sustained by the Lord. The wicked care only about themselves, whereas the Lord cares for all of creation. He will intervene to bring about justice in his world. The righteous will enjoy his protection, but the wicked will perish.\n\n
36:1	idm64394					 Fools despise what is wise and good as they pursue evil.\n\n
36:1	idm64400					 **no fear of God:** Paul includes this phrase in his description of the depravity of all people (*Rom 3:18*).\n\n
36:5	idm64408					 As the source of wisdom, the Lord is reliable and incomparable. His faithful care extends to all parts of the created order.\n\n
36:5	idm64414					 God’s all-encompassing goodness surpasses that of the created order. God graciously meets his people’s practical needs.\n\n
36:6	idm64420					 All creatures live by God’s grace (*1 Tim 4:10*).\n\n
36:7	idm64427					 God invites **all humanity** to the banquet in his **house** (cp. *Prov 9:1-6*).\n\n
36:9	idm64436					 **Light** represents salvation and celebration (*18:25-29*; *27:1*; cp. *35:6*).\n\n
36:10	idm64446					 Since God’s wisdom extends to all of creation, it protects the godly.\n\n
36:12	idm64452					 The psalmist remains confident that the disorder caused by the wicked (*36:1-4*) will end when they meet their demise.\n\n
37:1	idm64459					 This psalm elaborates on the problems posed in *Ps 36*: How should the godly respond to the reality of evil? When will the Lord bring justice? Why does he permit the wicked to destroy his created order? *Psalm 37* offers clear responses that reduce the tensions of life (*37:1-9*, *34*) and promise that the meek will have a future (*37:10-11*, *39-40*). The alternating contrast between the godly and the wicked emphasizes the futility of folly (*37:12-24*, *27-33*). The personal observations of the psalmist add a human touch (*37:25-26*, *35-38*). He encourages viewing the inheritance of the land from a long-range perspective: The earth belongs to the Lord, who will give it to those he blesses—the lowly and godly who trust in him, put their hope in him, and follow him (see *37:9*, *11*, *22*, *29*, *34*; see also *Isa 57:13*; *Matt 5:5*).\n\n
37:1	idm64482					 The wise respond to evil by trusting in the Lord. Trust includes five dimensions: (1) renouncing irritability and envy (*37:1-2*); (2) delighting in the Lord (*37:3-4*); (3) submitting to the Lord (*37:5-6*); (4) practicing patience in hope (*37:7*); and (5) avoiding anger (*37:8-9*).\n\n
37:1	idm64493					 **envy:** The jealous desire to have what others enjoy leads to further sin (*73:3*; *Prov 3:31*; *Jas 1:14-15*; *4:1-2*).\n\n
37:2	idm64504					 Finite existence is part of the human condition (see *90:5-6*; *92:7*; *102:4*, *11*; *103:15*; *129:6*; *Isa 40:7-8*).\n\n
37:3	idm64517					 The antidote to irritability and envy (*37:1*) is trust in the Lord.\n\n
