Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
7:24	idm13313					 Animals **found dead** had not been drained of their blood and were therefore unclean. Their fat was unfit to offer to the Lord and could not be eaten. However, it could be **used for any other purpose***,* such as greasing cart axles, waterproofing animal hides, and other household uses.\n\n
7:26	idm13322					 The prohibition against consuming blood was so important that the Council at Jerusalem included it in the instructions for Gentile believers (*Acts 15:29*).\n\n
7:34	idm13329					 **breast of the special offering . . . right thigh of the sacred offering:** The peace offering was a shared meal between God, the priest, the worshiper, and guests. The breast (in some older translations called a “wave offering”) and thigh (sometimes called the “contribution” or “heave offering”) were specifically designated as the priest’s portion (see *10:13-15*). After these offerings were taken into the Tabernacle and presented before the Lord, they could then be eaten (see *Exod 29:24*, *26*).\n\n
7:36	idm13339					 **anointed:** See *8:12*, *30*; also *Exod 40:13-15*.\n\n
8:1	idm13349					 In *Exod 28–29*, the Lord gave Moses specific instructions for clothing and for ordaining Aaron and his sons as priests. In *Exod 39:1-31*; *40:12-16*; and *Lev 8*, the commands were carried out. Moses didn’t just pass along the instructions verbally; he enacted the rituals to provide an example for the priests down to the last detail, **just as the** Lord** had commanded him** (*8:9*, *13*, *17*, *21*, *29*). Because the penalty for disobedience was death, God made sure the priests knew exactly what to do.\n\n
8:2	idm13367					 These items are also mentioned in *Exod 29:1-3*, *7*. • **sacred garments:** See *Exod 28*. • The **anointing oil** consisted of special ingredients to give it a unique scent. These included myrrh, cinnamon, cane, and cassia (dried flowers from the cinnamon tree) mixed into olive oil (see *Exod 30:22-33*). • **bull for the sin offering:** See *Lev 4:3-12*. • The first of the **two rams** was to be a whole burnt offering (*8:18*), while the second was a special ordination sacrifice (*8:22*). • **basket of bread made without yeast:** See *6:19-23*.\n\n
8:4	idm13386					 The text repeatedly emphasizes that **Moses followed the** Lord**’s instructions,** obeying the commands given in *Exod 29* (see also *Lev 8:9*, *13*, *17*, *21*, *29*, *36*).\n\n
8:6	idm13402					 Being **washed . . . with water** was the first step for cleansing from impurity. The priests had to be ceremonially clean before they could serve the Lord in holiness (*Exod 29:4*; see *Ps 24:4*).\n\n
8:7	idm13411					 The **tunic** (see *Exod 28:39*) was woven of patterned linen cloth. • The same type of material used for the Tabernacle curtains was used for the embroidered **ephod** (see *Exod 28:4*, *6-14*). This garment’s precise shape and size are unclear, but it seems to have been a long, sleeveless vest, fitted close to the body and tied about the waist. It was joined at the shoulders by gold settings; each setting bore an onyx stone engraved with the names of six of the tribes of Israel (*Exod 28:9*). Later, an ephod also referred to a venerated image (*Judg 8:27*; *18:17*). • The **decorative sash** was embroidered and was made of the same materials as the ephod (see *Exod 28:8*).\n\n
8:8	idm13427					 The **chestpiece** (see *Exod 28:15-30*) was made of embroidered linen folded double. It bore twelve stones, each engraved with the name of a tribe of Israel. It was suspended over the heart by a gold chain from the gold shoulder-pieces of the ephod. • The **Urim and the Thummim** were placed in the pocket of the chestpiece (*Exod 28:30*; *1 Sam 23:9-12*; *30:7-8*); the precise function of these items is uncertain. They are generally thought of as two stones, perhaps each different in color, that were cast as lots. They apparently could give a positive, neutral, or negative answer to questions that could not otherwise be resolved (*Exod 28:30*; *Num 27:21*; *1 Sam 28:6*). Their mention in Old Testament prophetic literature written centuries later (*Ezra 2:63*; *Neh 7:65*) demonstrates how important these items were to the office of priest.\n\n
8:9	idm13444					 The **turban** worn by the high priest was made of linen and was distinct from the headdresses of the common priests (*Exod 28:40*). The **gold medallion** was suspended from the turban and bore an inscription that read, “Holy to the Lord” (*Exod 28:36*). With the names of the tribes on his shoulders and over his heart and the dedication to the Lord on his forehead, the high priest was clearly marked as the people’s representative to God and God’s representative to the people. In this mediating role, the high priest modeled the standard for all priests.\n\n
8:10	idm13455					 **making them holy:** God is the Holy One (*Pss 22:3*; *78:41*). In the strictest sense, only God can make a person or thing holy (*Lev 20:8*; *21:15*, *23*; *22:9*, *16*, *32*; *Exod 31:13*; see *Heb 2:11*); the actions of Moses simply recognized and declared what God had done (also in *Lev 8:11*, *12*, *15*).\n\n
8:13	idm13475					 For the attire of the common priests, see *Exod 28:40-41*.\n\n
8:14	idm13482					 **sin offering** (see *4:3-12*): Two atoning offerings were made—the sin offering (*8:14-17*) and the whole burnt offering (*8:18-21*). • By placing **their hands on the bull’s head** (see *1:4*), Aaron and his sons were identifying themselves with the sacrifice (also in *8:18*, *22*).\n\n
8:15	idm13496					 Normally, the high priest performed these priestly duties. However, it would not be proper for the priests to ordain themselves, so **Moses,** acting as God’s representative, instituted the priesthood.\n\n
8:18	idm13503					 **ram for the burnt offering:** See *study note on 1:10-13*.\n\n
8:22	idm13511					 **ram of ordination:** See *Exod 29:19-34*.\n\n
8:23	idm13519					 Aaron’s **[ear]lobe, thumb,** and **big toe** represented his total person. This act emphasized the role of the priestly office, with the blood stressing the ties to the sacrificial system. The priest’s basic function was mediation between God and his people. To do this effectively, he needed ears that could hear the words of God and the needs of his people, hands ready to do God’s bidding, and feet ready to take him where he was needed.\n\n
8:29	idm13527					 Moses functioned as a priest in the ordination ceremony and so received the priest’s **portion** of the offering (see *8:15*).\n\n
8:30	idm13535					 **anointing oil:** See *study note on 8:2*; see also *Ps 133:2*.\n\n
8:31	idm13544					 The ordination offering was a variation of the peace offering (*Exod 29:28*). It was a meal (*Lev 7:11-18*, *28-34*) shared between God (the parts burned on the altar) and the priests. The command to **boil . . . and eat** the ordination offering first appears in *Exod 29:32*.\n\n
8:34	idm13555					 **commanded by the** Lord**:** The details of the sacrifice rituals were symbolic and important in their own right. Yet most important, the priests were to obey God’s commands. Complete obedience to God is a major theme in both the Old Testament and the New Testament: “Obedience is better than sacrifice” (*1 Sam 15:22*).\n\n
8:35	idm13565					 **seven days:** This command emphasized God’s absolute holiness and mandated strict compliance with his commands. The priests, now anointed as God’s holy servants, were to remain in the Tabernacle court for **seven days** before venturing out into everyday life.\n\n
9:1	idm13573					 **eighth day:** The priests had finished the seven-day period of probation commanded in *8:35*. • **elders:** See *study note on 4:15*.\n\n
9:2	idm13583					 These sacrifices—the sin and whole burnt offerings for the priests and the sin, burnt, peace, and grain offerings for the people—were offered at the beginning of the priests’ ministry to make certain that all sin was atoned for and the covenant with God affirmed. Only the guilt offering was omitted.\n\n
9:6	idm13589					 Just as *holiness* describes God’s person and nature, the **glory of the** Lord tangibly expresses his power and majesty (see *Ezek 1:28*; *10:4*). His glory was revealed on Mount Sinai (*Exod 24:16*), at the dedication of the Tabernacle (*Exod 40:34-35*), and in Solomon’s Temple (*1 Kgs 8:11*; *2 Chr 7:1*). Yet it remained as vast as the heavens (*Ps 19:1*). The New Testament speaks of Christ’s glory as the image of God (*2 Cor 4:4*), who manifested God’s glory to the world (*John 1:14*). He was glorified in his death and resurrection (*John 17:1-5*). See also *Exod 24:15-17*.\n\n
9:7	idm13609					 **your sin offering . . . burnt offering:** Before the high priest could make atonement for the people, he had to be right with God himself.\n\n
9:9	idm13616					 Both Aaron, the high priest (*9:8*, *12*), and **his sons,** the common priests (*9:9*, *12*, *13*), participated in the sin offering (*9:8-11*) and the burnt offering (*9:12-14*). This made the atonement effective for the entire priesthood. • **horns of the altar:** See *study note on 4:25*; see also *Exod 27:1-8*.\n\n
9:17	idm13633					 **regular burnt offering for the morning:** A lamb was offered as a whole burnt offering each morning and evening (*6:9*; *Num 28:2-4*).\n\n
9:22	idm13642					 **blessed them:** See *Num 6:22-27*.\n\n
9:24	idm13650					 **Fire blazed forth from the** Lord**’s presence,** indicating that God had accepted the offerings, the atonement, and the priesthood (*9:7*; cp. *1 Kgs 18:36-38*).\n\n
10:1	idm13661					 A fire was to burn constantly on the bronze altar (*6:9*) to supply coals for burning incense (*16:12*). Perhaps careless from drinking wine (*10:8-11*), Nadab and Abihu took coals from another source. This violation of God’s instruction resulted in their deaths.\n\n
10:1	idm13670					 Aaron’s two older sons, **Nadab and Abihu** (*Exod 6:23*), had accompanied Moses and the seventy elders on Mount Sinai (*Exod 24:1*, *9*) and had witnessed the great theophany (appearance of God) there. They died without male heirs (see also *Exod 28:1*; *Num 3:2-4*; *26:60-61*; *1 Chr 6:3*; *24:1-2*). • The **incense burners** were fire pans or trays that held hot coals. Incense was sprinkled on them (*Exod 30:34-38*; see also *Lev 16:12-13*; *2 Chr 26:19*; *Rev 8:3-4*). • The **wrong kind of fire** (Hebrew *’esh zarah**,* “strange fire”) could mean “foreign,” and thus “unauthorized” (see *Exod 30:9*) or even “pagan” (as in *Ps 44:20*; *81:9*). Apparently, Nadab and Abihu used fire from a source not approved by God (*Num 3:4*; *26:61*), possibly even a pagan source. It is also possible that they offered incense not prepared according to God’s specifications (*Exod 30:34-38*), although the text does not mention that. They did not enter God’s presence on his terms but on their own.\n\n
10:2	idm13699					 In *9:24*, the **fire blazed forth** to show God’s acceptance. It now indicates his disapproval by bringing death to Nadab and Abihu, who had demonstrated a careless approach toward the worship of God (cp. *Acts 5:1-11*).\n\n
10:3	idm13708					 God’s **holiness** is his very essence, substance, and character, and it stands in contrast to the creaturely world. By performing this rash act, Nadab and Abihu failed to consider God’s holiness and failed to honor him.\n\n
10:4	idm13715					 **Mishael and Elzaphan . . . uncle Uzziel:** See *Exod 6:18*, *22*. • **carry away the bodies of your relatives:** Aaron, the high priest, and the priests Eleazar and Ithamar (*Lev 10:6*) could not defile themselves by making contact with a dead person (*21:10-12*).\n\n
10:5	idm13727					 Carrying the bodies **by their garments** avoided defilement.\n\n
10:6	idm13734					 **Eleazar and Ithamar** were Aaron’s two remaining sons (*Exod 6:23*). • **leaving your hair uncombed:** This practice and others like it were ways to **show grief** in biblical times (cp. *Gen 37:29*; *44:13*; *Deut 14:1*; *2 Sam 1:11*; *Job 1:20*; *Jer 16:6*; *47:5*). As high priest, Aaron was prohibited from participating in these rituals or in any way displaying his grief (*Lev 21:10*). The injunction extended to **Eleazar and Ithamar***;* if God’s representatives had shown grief on this occasion, it might have been interpreted by observers as disagreeing with God’s justice. However, the laypeople were allowed to mourn.\n\n
10:7	idm13754					 **must not leave:** Eleazar and Ithamar were not to attend the funeral. • **the** Lord**’s anointing oil:** Because they had recently been **anointed** as priests (see *7:36*), they were to avoid any association with the dead.\n\n
10:8	idm13766					 The placement of this instruction suggests that Nadab and Abihu were under the influence of alcohol when they offered “the wrong kind of fire” (*10:1*). Priests were not to drink anything that could impair their judgment before serving in the Tabernacle. • **the** Lord** said to Aaron:** God had been communicating only to Moses, but he now accepted Aaron as the people’s representative, and he communicated directly with Aaron as well. • The word **common** means “secular” or “ordinary.” • **ceremonially unclean . . . clean:** See *7:19-21*; *11:1–15:33*.\n\n
10:11	idm13780					 The **decrees that the** Lord** has given** were laws that came directly from God, rather than from a court decision.\n\n
10:12	idm13789					 The **grain offering** was part of the ordination ceremony (see *8:26*; *Exod 29:2*, *23*). • **no yeast, for it is most holy:** Realizing that some time had passed, Moses wanted to be certain that no fermentation had occurred in the priest’s portion of the grain offering (*Lev 6:14-18*).\n\n
10:13	idm13801					 The priest’s share of the grain offering, the sin offering, and the guilt offering was “most holy” (see *2:3*; *6:29*; *7:6*). Only the males in the priest’s family could eat it, and it had to be consumed in a holy place (that is, the Tabernacle court). The priest’s portion of the peace offering, though, was considered simply “holy.” It could be eaten by any family member in any clean place (*22:10-13*).\n\n
10:16	idm13811					 **The goat of the sin offering** was the offering for the people (*9:3*, *15-17*; cp. *9:2*, *8-11*). On this special occasion, its blood was not carried into the Holy Place as required. The remaining portion, after the portions allocated to God had been offered, should have been eaten by the priests (see *6:29*). But the goat was entirely burned, even though its blood had not been taken into the sanctuary (*10:18*; see *6:30*).\n\n
10:19	idm13825					 **yet this tragedy has happened to me:** Aaron was saying either that eating the goat of the sin offering would not have prevented the deaths of Nadab and Abihu or that it would not have been appropriate for him to eat it on the heels of such a grievous event.\n\n
11:1	idm13832					 These chapters detail the regulations pertaining to purity. The mixing of types of animals was forbidden (see *Deut 22:9-11*) because it represented a violation of the normal created order. “Abnormal” creatures—such as fish without fins and scales, carnivores, crawling insects, and animals without split hooves—cross boundaries between “normal” types and were unfit for food or offerings (see also *Deut 14:1-21*). The dietary laws were meant to distinguish Israel as a holy people from the surrounding nations (*Lev 11:44-45*).\n\n
11:2	idm13841					 Some scholars have suggested that unclean animals were to be avoided for reasons of public health, but the evidence does not support this. Horse meat, for example, is no less healthy than beef, yet it was considered unclean because the horse does not have a split hoof (see *11:2-3*). The regulations existed because an unclean animal was unacceptable as an offering to God and, therefore, it was also unacceptable as food for God’s people. Jesus proclaimed all foods clean for Christians (*Mark 7:14-19*; *Acts 10:9-16*).\n\n
11:2	idm13850					 **these . . . you may use for food:** Animals that have **split hooves** and chew the **cud** were considered “normal” and ceremonially clean (see also *Deut 14:3-21*).\n\n
11:5	idm13860					 Neither the **hyrax** nor the **hare** truly chews the cud, though both appear to. They are considered unclean because they do not have split hooves.\n\n
11:9	idm13868					 **marine animals:** Fish considered clean for the Israelites had both **fins and scales**.\n\n
11:10	idm13876					 The prohibition included fish such as eels and sharks that have **fins** but not **scales,** as well as crustaceans and mollusks, which have neither fins nor scales.\n\n
11:13	idm13884					 The list of unclean **birds** includes birds of prey and scavengers, both of which come in contact with dead animals and blood. This renders them unclean and unfit. Bats (*11:19*) fly, but are not birds; they are therefore “abnormal” and ceremonially unclean.\n\n
11:21	idm13892					 **insects that walk along the ground and have jointed legs:** This phrase eliminates creatures that creep or crawl low to the ground (*11:27*). *Leviticus 11:42* indicates that multi-legged creatures, such as centipedes, are unclean. **Locusts** and **grasshoppers** are examples of clean insects (see *Matt 3:4*).\n\n
11:24	idm13904					 **defiled until evening:** Anyone who touched a carcass of an unclean animal would be unclean until evening, which marked the beginning of the next day in Israel.\n\n
11:29	idm13911					 This list of unclean creatures that crawl contains both warm-blooded and cold-blooded animals that scurry along the ground. Snakes are also included in this category (*11:42*).\n\n
11:32	idm13918					 Dead animals could make things and people unclean. Even a clean animal that died without having its blood drained was considered unclean (*11:39-40*). When a person became unclean from contact with an animal’s carcass, it lasted only until evening. Household articles that came into contact with a carcass had to be purified (*11:25*, *28*, *32*, *40*) or destroyed (*11:33*, *35*).\n\n
11:36	idm13931					 A **cistern** was a hole dug into the ground or rock, often lined with plaster, that retained rain and surface water.\n\n
11:37	idm13938					 **Grain** moistened with water was probably intended to be cooked for food; eating contaminated grain would be like eating a carcass. However, if the grain was sown, the new plant and the grain it bore were undefiled.\n\n
11:39	idm13945					 Israelites were not to consume blood (*7:26*). They could eat an animal only after the blood had been drained and properly disposed of (*17:13*). The undrained blood of an otherwise clean animal that died of natural causes rendered it unclean. An Israelite was permitted to give or sell such an animal to foreigners (*Deut 14:21*) but not to eat it.\n\n
11:44	idm13954					 **I am the** Lord** your God:** See *study note on 18:2*. • **be holy, because I am holy:** These words express the dominant theme of Leviticus: God is holy. He must be regarded and treated as holy, and he expects holiness from his people (*10:3*; *19:2*). The profound teaching of this verse is that God’s own nature permeates those who covenant with him (see also *11:45*; *20:7*, *26*; *21:8*, *15*; *22:9*, *16*, *32*), and they become his holy people (*Exod 22:31*; *Deut 28:9*; cp. *1 Pet 1:16*).\n\n
11:45	idm13978					 **brought you up from the land of Egypt:** This or a similar phrase is found often throughout the Pentateuch (see *19:36*; *22:33*; *25:38*; *26:13*; *Exod 13:9*; *20:2*; *Num 15:41*; *Deut 4:37*). Each time, it reminds the Israelites, God’s covenant people, of God’s great act in liberating them from Egypt. The Exodus event is frequently commemorated elsewhere in the Old Testament (*Pss 80:8*; *106:21*; *Isa 11:16*; *Jer 34:13*; *Hos 12:9*; *13:4*; *Amos 2:10*).\n\n
12:1	idm14000					 These verses detail the regulations pertaining to childbirth. Any bodily discharge, even blood, was considered “abnormal” because it reduced the vitality of the individual and rendered the person ceremonially unclean (see study notes on *5:3*; *11:1–15:33*). Accordingly, not childbirth but the discharge accompanying it is addressed in these verses (*12:2*, *5*, *7*). The uncleanness was not sinful in itself, but only if it was neglected and allowed to come into contact with what is holy (see *5:2-3*).\n\n
12:2	idm14012					 **menstrual period:** See *15:19-24*.\n\n
12:3	idm14020					 By the **eighth day***,* a baby’s system has developed to a point where the blood can clot properly, rendering circumcision relatively safe.\n\n
12:4	idm14028					 These **thirty-three days** are added to the seven previous days (*12:2*, *3*) to yield a total of forty days to complete the mother’s period of purification.\n\n
12:5	idm14037					 **two weeks . . . sixty-six days:** The total is eighty days, double the time required for the birth of a son (see also *27:2-7*).\n\n
12:6	idm14045					 **purification offering:** The Hebrew word is the same as that for the sin offering (*khatta’t**,* see *study note on 4:1–5:13*). This leads some scholars to think that this offering dealt only with purification or decontamination, including those cases mentioned in *5:1-6*. The offering here was certainly part of a purification ritual, but it seems more likely that the sin offering repaired a lack or failure. In this context, the issue is purity rather than sin, and the focus is on restoring the woman to community fellowship, not forgiving a sinner.\n\n
12:7	idm14056					 **to purify her:** “Atonement” can be understood in this context to stress ceremonial cleansing and reconciliation of the worshiper (see *4:20*; see also *study note on 1:4*).\n\n
12:8	idm14065					 **cannot afford to bring a lamb:** The alternative offering provided for the poorer class of society (see *5:7-13*; cp. *Luke 2:22-24*).\n\n
13:1	idm14074					 Concerning the regulations pertaining to infections, the principle of normal and abnormal comes into play (see “*Clean, Unclean, and Holy*” Theme Note). Whether in a person, clothing, or a building, infections are not normal: They indicate disease and death, the antitheses of wholeness, and were therefore declared unclean.\n\n
13:1	idm14081					 **a serious skin disease** (Hebrew *tsara‘at*): The Hebrew word is much broader than the severely disfiguring Hansen’s disease (see *study note on 13:2*). This larger range included symptoms such as an open sore (*13:10*), a boil (*13:18*), a burn (*13:24*), a sore on the head or chin (*13:29*), shiny white patches (*13:38*), or abnormal baldness (*13:40*). A general test was whether or not the abnormality was spreading (*13:5-8*). If so, a quarantine was ordered for as long as the disorder persisted (*13:46*). Not just people, but clothing (*13:47-59*) and even buildings (*14:33-53*) could contract such infections.\n\n
13:2	idm14100					 Skin disorders that were potentially contagious, such as **swelling or a rash or discolored skin,** required precautions to arrest their spread. Until a disorder was healed, the person was deemed unclean. The diseases described in this section may range from something as simple as an allergic rash, ringworm, or eczema to something as serious as gangrene. In Old Testament times, skin conditions were diagnosed by observation. The priests not only had a religious function, but they also served as physicians. • **one of his sons:** These priestly functions were to apply to future generations of priests as well.\n\n
13:3	idm14108					 **more than skin-deep:** This indicates that either the infection had eaten away the skin or the infection was visible beneath the skin. The white hair, together with the depression in the skin, indicated a skin disease that could spread (*13:21-23*). This made the person unclean (*13:8*).\n\n
13:4	idm14117					 The purpose of a **quarantine** was primarily diagnostic. It gave the priest an opportunity to examine the patient’s symptoms over a period of time.\n\n
13:8	idm14124					 If **the rash** had** spread,** then the priest declared the person unclean and the isolation became long-term.\n\n
13:10	idm14132					 The presence of an **open sore** was the crucial factor, because it indicated infection.\n\n
13:12	idm14139					 The **completely white** skin might refer simply to a loss of pigment (see also *13:3*), whereas raw flesh (*13:10*, *14*) indicated infection and ceremonial uncleanness.\n\n
13:24	idm14149					 The priest was to inspect the **burned area** to see if the wound had become infected (see *13:9-17*). • **hair . . . turned white:** See *13:18-23*.\n\n
13:30	idm14159					 The **scabby sore** suggested a fungal infection in the scalp or beard, hidden by hair. The symptoms included loss of hair and crusty skin.\n\n
13:38	idm14166					 If a **skin rash** showed pus or inflammation (*13:42*), it was probably an infection. If it only showed as a whitened area, it was probably vitiligo (leucoderma). With this harmless disorder, patches of skin lose their pigmentation.\n\n
13:42	idm14174					 A **reddish white sore** perhaps indicated pus and inflammation.\n\n
13:45	idm14181					 Tearing one’s **clothing,** letting one’s hair go **uncombed,** and covering the **mouth** were common ways of expressing mourning (*10:6*). • The cry of **Unclean! Unclean!** denoted social unacceptability as much as a health threat. It warned others that the individual’s skin disorder could be contagious and that holy things should not touch the unclean person.\n\n
13:46	idm14192					 The Tabernacle containing the Ark was in the center of the camp so that God could be considered as being in the camp (*Deut 23:14*). As long as an individual’s skin disorder persisted, he or she was to stay **in isolation . . . outside the camp.** This ensured that the infection would not spread to others and that the uncleanness would not come in contact with holy things. Even Miriam, sister of Moses and Aaron, had to spend seven days outside the camp (*Num 12:15*). This area was not exclusive to those suffering from skin disorders. The uneaten sin offering was taken there and burned (*Lev 4:21*). Criminals were executed there (*24:14*, *23*), and corpses were carried there to avoid contaminating the area where the people lived (*10:4-5*). Even bodily functions were attended to outside the camp (*Deut 23:12-14*).\n\n
13:47	idm14206					 The rainy season in Israel, when the weather is humid and cool, extends from mid-October through March. Mildew flourishes during this time, and the spores can trigger serious allergic reactions, posing a health problem. The regulations for mildew in clothing were similar to those for infections in people. If the mildew showed signs of spreading, it was serious. If it could be stopped or washed or cut out, a garment could be saved. This process was also similar to the treatment of rot and mold in buildings (*14:33-53*).\n\n
13:47	idm14213					 **mildew:** The word refers here to a variety of molds or mildews that infected cloth or leather.\n\n
14:1	idm14220					 These verses, dealing with the purification of infected individuals, are best understood when read in conjunction with *13:1-46*.\n\n
14:4	idm14227					 The items listed here were part of the cleansing ritual involving the ashes of the red heifer (*Num 19:6*), but their exact significance is unknown. See also *Heb 9:18-22*. **Hyssop** was a small plant used for sprinkling blood (*Exod 12:22*) and in purification rites (*Num 19:18*).\n\n
14:5	idm14238					 Killing the bird and sprinkling its blood (*14:7*) reflects *Exod 24:6-8*, where all of Israel was sprinkled with blood to establish the people as God’s covenant community. Here the individual was cleansed by being sprinkled with blood and allowed to return to community membership. Fresh water was also used in cleansing ceremonies (*Num 8:7*) and in sacrifice preparation (*Lev 1:9*, *13*).\n\n
14:7	idm14249					 Just as the goat released to Azazel symbolized the removal of sin from the community on the Day of Atonement (*16:10*, *20-22*), the **release** of **the live bird** symbolized the removal of the individual’s uncleanness.\n\n
14:12	idm14259					 This **guilt offering** (sometimes called the “penalty offering” or “reparation offering”) was offered because the unclean person living outside the camp could not bring sacrifices, tithes, and offerings during the period of uncleanness (see *5:14-16*).\n\n
14:14	idm14267					 The **lobe, thumb,** and **big toe** represent what the whole person hears and does, and where he or she goes (also *14:17*, *28*; see *study note on 8:23*).\n\n
14:15	idm14278					 In the ancient world, **olive oil** was commonly used to aid healing (see *Isa 1:6*; *Luke 10:34*). Its use here might symbolize the healing and cleansing of the infection, which allowed the person to return to the community. Perhaps it also represented restored union between God, the priest, and the worshiper.\n\n
14:19	idm14287					 This **sin offering** was the offering of purification mentioned in *12:6* (see *4:2-3*). • The **burnt offering** provided atonement for sins committed during the period of uncleanness when the person was unable to bring offerings (see *1:4*).\n\n
14:20	idm14298					 **grain offering:** See *study note on 2:1-16*.\n\n
14:21	idm14306					 The ritual for the **poor** was very similar to the conventional purification offering, but it allowed for the use of less expensive birds in place of a lamb (see *5:7-13*).\n\n
14:33	idm14314					 The contamination of buildings by rot or mildew made them unhealthy or even unsafe. These buildings were considered diseased and therefore not whole or clean (see *study note on 11:1–15:33*). The inspection and treatment process was similar to the one for mildew in clothing (*13:47-59*).\n\n
14:34	idm14322					 **I may contaminate:** In the absolute monotheism of biblical language, God causes or allows everything. For example, *Exod 21:13* describes an accidental death as something that God allowed to happen (see also *Deut 19:4-5*).\n\n
14:36	idm14331					 Having **the house emptied** indicated that it was not actually unclean until the priest pronounced it so. The owner would remove furnishings so that they would not be included in the quarantine.\n\n
14:37	idm14338					 If the mildew extended **deeper than the wall’s surface** it was more serious than if it were just on the surface. The same idea was expressed by “more than skin-deep” in the examination of infected individuals (see *study note on 13:3*).\n\n
14:54	idm14346					 A summary statement about infections of all sorts (cp. *11:46-47*).\n\n
15:1	idm14353					 The principle of normal and abnormal and the created order again aids the interpretation of these regulations (see “*Clean, Unclean, and Holy*” Theme Note). Bodily discharges, such as infections (see *study note on 13:1-46*), were not “normal” because they weakened the vitality of the person, so the person was not seen as whole. Whether male (*15:1-18*) or female (*15:19-33*), such a person became unclean.\n\n
15:2	idm14363					 **bodily discharge** (literally *a flowing from his flesh*): Most scholars interpret the word *flesh* as a euphemism for sexual organs and the symptoms described here as indicating an infection of gonorrhea. Others suggest that it refers to a discharge of semen or even diarrhea. A discharge of semen is unlikely, however, because that is singled out in *15:16-17* and required only washing with water. It is clear that this bodily discharge proceeded from “under the man” (*15:10*) and contaminated anything he sat on or lay upon (*15:4*, *6*, *9*).\n\n
15:13	idm14377					 In contrast to the man with a skin disease (see *13:46*), a man with a bodily discharge was apparently allowed to live at home. He did not have to undergo the more elaborate cleansing ritual described in ch *14*. He simply had to wait seven days after the discharge ceased, wash (*15:13*), and present the least expensive animal sacrifice of two birds—one as a **sin offering** and the other as a whole **burnt offering.**\n\n
15:16	idm14388					 In the case of an **emission of semen***,* the discharge was not a sign of illness (see *study note on 15:1-33*). Still, the same rule applied; the man must wash and be considered unclean until the next evening.\n\n
15:18	idm14397					 If the seminal emission involved **sexual intercourse***,* both the man and the woman became unclean and had to wash and remain unclean until the next evening. Although it involved a bodily emission, sexual intercourse was not an infection or abnormality, and it required no sacrifices.\n\n
15:19	idm14405					 There is nothing wrong or diseased about a woman’s **menstrual period**. However, because it is accompanied by a bloody discharge, the woman was considered ceremonially unclean (see *15:32-33*). The restrictions were similar to the restrictions on the man with the bodily discharge (*15:2-12*): She was allowed to live at home, but whatever she sat on became unclean. Anyone who touched her had to wash, and presumably she also did so at the end of the seven-day quarantine. However, no animal sacrifice was required.\n\n
15:24	idm14414					 **Sexual intercourse** with a woman during her menstrual period will later be forbidden and given a harsh penalty (*18:19*). This verse probably describes a case in which the woman’s menstrual flow went unnoticed when the sexual activity began or in which the woman’s period began during intercourse. The regulations required the man who came into contact with her blood to share the woman’s seven-day quarantine.\n\n
15:25	idm14422					 Normal menstruation required no offering from the woman (*15:19-24*). A discharge of blood that exceeded seven days required a cleansing ceremony similar to that for the man cleansed of a bodily discharge (*15:13-15*; see also *Matt 9:20-22*).\n\n
15:32	idm14431					 A summary of the principles stated in *15:1-31*. Bodily discharges—whether pus, semen, menstrual fluid, or blood—made an individual ceremonially unclean.\n\n
16:1	idm14438					 The Day of Atonement, the tenth day of the seventh month (see *16:29*; *23:27*; *Num 29:7*), was the most solemn day of the year for Israelites. It was the only required fast, and it was a Sabbath of rest for all the people (*Lev 23:32*). Introduced by the Festival of Trumpets (*Num 29:1*, *7-11*), it was the day when the corporate sins of the community were atoned for. Only the high priest (Aaron) could officiate, because only he could represent all the people, including other priests (Aaron’s sons). The Day of Atonement is celebrated today as Yom Kippur.\n\n
16:2	idm14450					 An **inner curtain** separated the Holy Place from the **Most Holy Place**. Conceptually, the sanctuary was God’s palace, the Most Holy Place was his throne room, and the Ark was his throne (see *1:1*). In the ancient Near East, entering the presence of a king without invitation meant risking death (*Esth 4:11*). The Most Holy Place, therefore, was not a place that Aaron could enter casually. It was off-limits even to the high priest, except when his presence was required by God as part of the ritual of the Day of Atonement.\n\n
16:4	idm14460					 For most of the ritual of the Day of Atonement, the high priest wore plain **linen** clothing rather than his normal robes. This seems to symbolize the humility that should characterize all the people on this solemn occasion. When the high priest stood before God on behalf of his people, he had nothing to commend himself or the people. But when he stood before the people on God’s behalf, his official robes reflected the glory and splendor of God (*16:23*).\n\n
16:6	idm14468					 The writer of the Epistle to the Hebrews makes a clear analogy between Aaron’s work for Israel and Christ’s work for the believer. Both brought atonement to their people. Before Aaron could offer a sin offering for the people, he had to offer a sacrifice for himself to make certain his own sins were forgiven (*Heb 5:1-3*). However, although Christ was tempted, he did not sin (*Heb 4:15*). Therefore, in his role as high priest for all Christians, he had no need to make a similar sacrifice (*Heb 7:26-28*).\n\n
16:8	idm14477					 The Hebrew term *‘aza’zel* (**Azazel**) is found only in *16:8*, *10*, *26*. This word has generally been interpreted in four different ways: (1) as a word meaning “the goat of going away”; (2) as a demon that lived in the wilderness; (3) as a strengthened form of the Hebrew word for “go, leave,” meaning “utter loss”; and (4) as a rocky cliff over which the goat was pushed. Since this goat represented the removal of the sins of Israel from the camp (*16:22*), the first interpretation is probably the simplest solution.\n\n
