Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
7:13	idm110715					 **king’s sanctuary:** According to Amaziah, the urbane and sophisticated Israelites did not appreciate the prophet. Amaziah’s loyalties were clearly to the throne; he wanted to keep the king happy in order to keep his job.\n\n
7:14	idm110722					 Amos was not a **professional prophet** or even a disciple in training. He had no financial incentive to leave his livelihood in order to prophesy. • **shepherd:** The Hebrew word here is not the same as in *1:1* and is not found elsewhere in the Old Testament. It is related to a word for cattle, suggesting that Amos may have raised cattle as a breeder or herder (see *Amos Book Introduction*, “The Prophet Amos”). • The **sycamore-fig** was gathered for cattle feed.\n\n
7:15	idm110733					 Amos was not motivated by financial gain. Instead, the Lord’s voice (see *1:2*; *3:8*) moved Amos to **prophesy**.\n\n
7:16	idm110742					 **against my people** (literally *against the house of Isaac*): Isaac represents all Israel (see also *study note on 7:9*; cp. *5:6*, *15*; *6:6*).\n\n
7:17	idm110754					 Because Amaziah had tried to silence Amos (*7:12-13*), the Lord confronted Amaziah with a grim prophecy of what his life would be like after the Assyrian siege.\n\n
8:1	idm110761					 This vision resumes the prophetic sermon begun in *7:1* and interrupted by the dialogue with Amaziah.\n\n
8:2	idm110768					 **ripe for punishment** (literally *the end has come*): Amos makes a play on words between **ripe fruit** (Hebrew *qayits*) and *the end has come* (Hebrew *ba’ haqqets*). The end had come for God’s people, Israel, because they were ripe fruit, ready to be harvested in judgment.\n\n
8:4	idm110780					 This section expands the indictments and judgments listed earlier (read with *2:6–6:14*).\n\n
8:5	idm110787					 Work was explicitly forbidden on the **Sabbath day** (*Exod 20:9-10*); Amos implies that shops were closed during pagan new-moon **religious festivals** as well. • Merchants were **cheating** their customers by measuring grain with small ephahs and cheating their suppliers by using heavy shekels on the scales. This practice was forbidden by God’s law (*Lev 19:35-36*; *Deut 25:13-16*; see *Prov 11:1*; *16:11*; *20:10*, *23*).\n\n
8:7	idm110803					 **the Pride of Israel:** The same Hebrew phrase alludes in *6:8* to Israel’s arrogance. Here, the phrase is probably a name for God, who is the legitimate object of Israel’s pride. Elsewhere (*Ps 47:4*; *Nah 2:2*), this phrase refers to the Promised Land under a king from David’s line (cp. *Jer 13:9*; *Ezek 32:12*). If the phrase here means the land, it would spotlight Israel’s perverse pride in its national and geographic identity.\n\n
8:9	idm110815					 The day of the Lord would invert the cosmos. Jeremiah used similar imagery to describe the desecration of Judah as the Babylonian armies approached (*Jer 4:23*; see also *Isa 13:10*; *34:4*; *50:3*; *Ezek 32:7-8*; *Joel 2:10*, *31*; *Mic 3:6*).\n\n
8:11	idm110829					 **famine . . . of hearing the words of the** Lord**:** God sent prophets to Israel to speak his words directly to them, but Israel commanded the prophets not to prophesy (*2:11-12*). Now they had what they wanted, but it was a silence more terrible than his roar and thunder: God became distant (see *Ezek 7:26*; *20:3*; *Mic 3:4*, *7*). The time for speaking was over; the time of judgment had come.\n\n
8:12	idm110843					 **from border to border: **The natural boundaries of Israel were **from sea to sea:** the Mediterranean Sea on the west and the Dead Sea on the east. The other borders are simply called the *north* and the *east*.\n\n
8:14	idm110853					 The **god of Dan** refers to the northern shrine of the gold calf established by Jeroboam I (see *1 Kgs 12:28-29*; *2 Kgs 10:29*). • **the god of Beersheba:** Evidently Beersheba had become a center of worship in the southern kingdom. Archaeologists have found the remains of a horned altar in the ruins of Beersheba.\n\n
9:1	idm110863					 **I saw . . . the** Lord (see *7:1*): God ceased to reveal how or why he would punish Israel; he was now poised to act. • **beside the altar:** Judgment must begin with the center of worship (cp. *1 Pet 4:17*). This altar probably refers to the Bethel shrine, although it could refer to the **Temple** in Jerusalem.\n\n
9:2	idm110875					 God is inescapable (cp. *Ps 139:7-12*). When people trust, believe, and obey God, his inescapability is a great blessing. But because Israel rejected God’s revelation, his presence would mean judgment, not comfort.\n\n
9:2	idm110882					 **to the place of the dead** (literally *to Sheol*): In the Old Testament, Sheol is a place beneath the earth where the dead have their abode.\n\n
9:3	idm110890					 Though **Mount Carmel** is not the highest mountain in the region, its lofty grandeur often represents the beauty and richness of the land. • **sea serpent:** In the ancient Near East, the sea was a symbol of chaos, often pitted against the national god (cp. *Pss 74:14*; *89:10*; *104:26*). However, the biblical text does not grant divine status to the sea monster (“Leviathan,” also called “Rahab”; *Ps 89:9-10*) but sees it as subject to the Lord’s command and judgment (*Isa 27:1*). Here, Amos portrays God’s sovereign power to summon the sea serpent to his service.\n\n
9:5	idm110903					 Amos uses a third hymn fragment (also *4:13*; *5:8-9*) to remind Israel that God’s domain is universal.\n\n
9:7	idm110911					 **the Ethiopians** (literally *the Cushites*): Cush (see *Gen 10:6-7*) was south of the Second Cataract of the Nile (cp. *Isa 18:1*) and was often linked with **Egypt***,* its neighbor to the north. • Israel’s exodus **out of Egypt** is compared to two other ancient migrations: the **Philistines from Crete** (see also *Jer 47:4*) and the **Arameans out of Kir** (cp. *Amos 1:5*; *2 Kgs 16:9*).\n\n
9:8	idm110929					 Although God would severely punish Israel by uprooting and scattering them, he would **never completely destroy** them. A remnant would always exist.\n\n
9:9	idm110936					 Even the Lord’s most severe judgment is just. Only **the sinners** are destroyed, but **not one true kernel will be lost**; God will save the righteous, who are faithful to him.\n\n
9:11	idm110944					 As the prophets often did, Amos closes his litany of judgments with a message of hope and restoration. Though Jerusalem and its Temple would be destroyed, David’s line of kings cut off (*Ps 89:38-51*), and its people taken into captivity, God would restore a remnant of Israel (see also *Isa 2:2-4*; *4:2*; *11:1-5*).\n\n
9:11	idm110954					 Amos portrays true worship of God as built around the Jerusalem Temple, with a descendant of **David** ruling over a united kingdom including both Israel and Judah (cp. *Isa 9:6-7*; *11:1-5*).\n\n
9:12	idm110963					 **Edom** (see *1:11*) represents the enemies of God and of Israel (see *Isa 34:5-6*, *11*; *63:1*). In the time of restoration, God’s enemies are subject to his people and to God himself. • **the nations I have called:** God promised Abraham that he would be a blessing to all the people of the earth (*Gen 12:2-3*). God’s kingdom would embrace the outcasts and foreigners previously excluded (*Isa 56*; see *Acts 8:27-39*).\n\n
9:13	idm110978					 The coming age would restore the natural harmony lost in Eden (*Gen 3*) and would bring a new era of prosperity.\n\n
9:13	idm110985					 **the hills . . . will drip with sweet wine:** Amos points poetically to a future time when humans would once again live in harmony with God’s creation.\n\n
9:14	idm110992					 God promised not to completely destroy his people (*9:8*) but to bring the surviving remnant back to the land (see *Hos 2:23*).\n\n
