Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
12:27	idm54375					 Since few **Levites** had returned to live in Jerusalem (see *Ezra 2:40-42*; *8:15-19*), all those **throughout the land** were recruited to create two impressive choirs and orchestras. • **Netophathites** were from near Bethlehem (*1 Chr 2:54*). • **Beth-gilgal** was near Jericho. • **Geba** and **Azmaveth** were in the territory of Benjamin.\n\n
12:30	idm54390					 The dedication ceremony required that **the priests and Levites** be **purified** and ready to enter the Temple area (see *Exod 19:10*; *Num 8:5-7*).\n\n
12:31	idm54400					 This impressive march **proceeded southward along the top of the wall to the Dung Gate** at the southern end of the city (*3:13-14*). Then the procession continued north on the wall along the east side of the city, past the ruins of **the house of David** and up to the **Water Gate** (*3:26*; *8:1*) near the Temple.\n\n
12:35	idm54412					 Long, slender, metal **trumpets** were played for festive, joyous occasions (*1 Chr 13:8*; *15:23*; *16:6*, *42*; *Ezra 3:10*) by the descendants **of Asaph.**\n\n
12:38	idm54425					 **The second choir . . . went northward,** up the western wall past the **Broad Wall** (*3:8*), the **Old City Gate** (*3:6*), and the **Fish Gate** (*3:3*), then across the northern side of the wall until it came to the **Sheep Gate** (*3:1*) on the northeast corner of the Temple. • The **Guard Gate** might be the Inspection Gate (*3:31*).\n\n
12:43	idm54442					 This community celebration included everyone. God was the true source of their **great joy** because his power had enabled them to accomplish the huge task of rebuilding the walls. *Psalm 147* might have been written for this occasion.\n\n
12:44	idm54450					 **On that day***,* the day of the dedication of the wall (*12:44*; *13:1*), **men were appointed** to take care of the tithes and gifts given for the physical needs of the priests and Levites. Their duties were **to collect** the gifts of the people for the priests and Levites (*10:32-39*; see also *Exod 30:11-16*; *38:25-26*), to perform **the service of their God** (probably sacrifices; see *Lev 1–5*), and to oversee **the service of purification** of those people who were unclean. They also purified pans, knives, and clothing used in Temple worship as described in *Lev 11–15* (see also *1 Chr 23:28*).\n\n
12:46	idm54470					 **David** had given instructions for ordering the music at the Temple (*1 Chr 23–26*), and he had put **Asaph***,* along with Heman and Jeduthun, in charge of the music (*1 Chr 25:2-5*).\n\n
12:47	idm54481					 From the time of the first returnees to Jerusalem **in the days of Zerubbabel** in 538 BC (*Ezra 3:1*) until the time of **Nehemiah** around 445 BC, Israelites brought food for those working at the Temple. Most of the **Levites** lived in cities around the country; they collected the tithe and brought a tenth of what they received to the Temple in Jerusalem to support its ministry (see *Neh 10:38-39*).\n\n
13:1	idm54494					 On the **same day** the Temple workers were appointed (*12:44*), the text from *Deut 23:3-6* was read. It said that **no Ammonite or Moabite should ever be permitted to enter the assembly of God.** Nehemiah later discovered (*Neh 13:4-14*) that these teachings were no longer being observed.\n\n
13:4	idm54505					 **Eliashib the priest** (see *12:10*, *22*; *13:28*) had stopped following the practice of excluding the Ammonites and Moabites (*13:1*), and the people quit giving their tithes to the Levites (*13:10-12*). Now, Nehemiah corrected these problems.\n\n
13:4	idm54517					 **Eliashib**’s family intermarried with the families of Sanballat (*13:28*) and **Tobiah**. Both of these men were enemies of the Jewish community (*2:10*, *19*; *4:1*). Tobiah’s use of the storeroom meant there was less room to store tithes and gifts for the Temple workers (cp. *10:39*; *13:10-12*; *2 Chr 31:11*) and less space for supplies needed to conduct regular worship at the Temple (*Lev 2*).\n\n
13:6	idm54533					 Nehemiah had returned to Persia after twelve years of service in Jerusalem (445–433 BC). The text does not say how long he stayed there, but it was probably no longer than a year or two. When he arrived back in Jerusalem, he found Tobiah living in the Temple storeroom (*13:1-5*).\n\n
13:8	idm54541					 **I became very upset. . . . I demanded:** When people rejected God’s instructions, Nehemiah refused to be silent. • Everything associated with the Temple had to be **purified** and consecrated to God. The clothes that the priests and Levites wore (*Exod 29*), the priests themselves (*Lev 8–9*), the Temple building and altars (*Lev 16:15-33*), and all the holy things (*1 Chr 23:28*) were purified (cp. *2 Chr 29:5*, *15-19*).\n\n
13:10	idm54555					 With Tobiah using the storeroom, there had been no place to store tithes to feed the Levites and Temple singers (*Num 18:21-24*; see *Neh 12:44*, *47*). They had to farm outside of Jerusalem (*12:28-29*) to support themselves and could not serve in the Temple.\n\n
13:13	idm54565					 **These men had an excellent reputation:** Cp. *Acts 6:1-6*.\n\n
13:14	idm54573					 Because he stood up for God, Nehemiah asked God to **remember** his deeds and not abandon him in his time of need. Perhaps he experienced opposition from those he had corrected. See similar refrains in *13:22*, *29*, *31*.\n\n
13:15	idm54583					 Nehemiah instituted two additional reforms to restore proper Sabbath observance (*13:15-22*) and proper marriage practices (*13:23-31*). These two sections have similar structures: Nehemiah discovered a problem, corrected the problem, and asked God for his blessing.\n\n
13:15	idm54591					 Normal work was to cease **on the Sabbath** in order to keep it holy (*Exod 20:8-11*; *31:14-17*; *35:2-3*; *Jer 17:19-27*).\n\n
13:19	idm54602					 The Sabbath began at sunset on **Friday evening** and lasted until sunset on Saturday evening.\n\n
13:22	idm54609					 **Have compassion on me:** Nehemiah’s prayer implies that he felt the pressure of this unpopular decision. He knew that God’s **unfailing love***,* not his own popularity, would sustain him.\n\n
13:23	idm54618					 The earlier marriage reforms (*9:2*; *10:28*; *Ezra 9:1–10:44*) had not lasted. The children’s inability to speak Hebrew (**the language of Judah**) was disastrous because they could not read or understand the Scriptures.\n\n
13:25	idm54628					 When Nehemiah **called down curses on them***,* it was because the parents avoided Hebrew and did not teach their children the language of the Hebrew Bible. A curse called on God to remove his blessing on people. • **I beat some of them and pulled out their hair:** Apparently, some of the men did not accept Nehemiah’s rebuke at first, so he **made them swear in the name of God** not to intermarry with pagans.\n\n
13:26	idm54638					 **King Solomon** had led the nation **into sin by his foreign wives** (*1 Kgs 11*). If intermarriage with pagans was allowed to continue, the same apostasy would overtake the community. Nehemiah would not let that happen.\n\n
13:28	idm54647					 Even the family of **the high priest***,* who were supposed to be Israel’s spiritual leaders, had participated in the sin of intermarriage with unbelieving foreigners (cp. *Lev 21:14*). Nehemiah **banished** the offender, stripping him of status and removing his rights in the Jewish community.\n\n
13:29	idm54657					 **Remember them, O my God:** Many would probably resent Nehemiah’s aggressive attack on intermarriage in the family of the high priest. So he prayed for God’s judgment to fall on these spiritual leaders who **defiled the priesthood**.\n\n
13:30	idm54665					 These final verses summarize Nehemiah’s reform. The emphasis on **making certain** and making **sure** shows that Nehemiah checked to see that the people did what they agreed to. He held people accountable for their commitments and did not allow for half-hearted reform.\n\n
