Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
15:9	idm50254					 **the people of Ephraim, Manasseh:** The Chronicler always included the northern tribes in his accounts of spiritual reform (cp. *30:1-11*). • The territory of **Simeon** was absorbed into **Judah**.\n\n
15:10	idm50264					 The ceremony of covenant renewal in the third month was probably during the Festival of Harvest (Pentecost). This great festival brought crowds to the Temple from all the surrounding regions. Disloyalty to the covenant was regarded as treason and carried the ultimate penalty (*Deut 17:2-7*). The sacrifices were dedicated offerings from the victory over Zerah (*2 Chr 14:15*).\n\n
15:16	idm50272					 The **queen mother** was the first lady of the realm, usually holding the office as long as she lived. When she died, the title passed to the mother of the heir apparent. There is no indication that the *queen mother* held official duties, but she wielded considerable influence. • **Asherah** is well known from Canaanite literature as the wife of the god El and the mother of seventy children, including Baal. The image made of her quite possibly had prominent sexual characteristics, a common attribute of Canaanite images. • **his grandmother:** Literally *his mother.* The term “mother” can be used generically for any female ancestor. See *11:20*, where Maacah is listed as the mother of Abijah (Asa’s father).\n\n
15:19	idm50284					 **no more war:** Literally *no war*. Most translations, including the NLT, add “more” to assist in conveying the probable meaning. But if “no war” is in fact the better reading, **the thirty-fifth year** might refer to the thirty-fifth year since the division of the northern and southern kingdoms. That would have been around the time when Zerah the Ethiopian invaded Judah and was defeated by Asa (*14:9-15*). But see the *study note on 16:1*. • The Chronicler inserts chronological notes into his account to divide Asa’s reign into periods that show the consequences of his decisions (see *14:1*; *15:10*; *16:1*, *12*, *13*). The early battles with the north were seen as inconsequential for that period, though the Chronicler was fully aware of them (see *15:8*). The first years of **Asa’s reign** were characterized by divine favor to an obedient king.\n\n
16:1	idm50302					 Instead of trusting the Lord, Asa relied on foreign powers when Baasha attacked. The Chronicler’s theological purpose was to show that disobedience has consequences.\n\n
16:1	idm50308					 **In the thirty-sixth year of Asa’s reign:** According to the book of Kings, **King Baasha** (909–886 BC) died in the twenty-sixth year of **Asa’s reign** (*1 Kgs 16:8*). One solution is that the Chronicles text might contain transmission errors and should instead read the fifteenth and sixteenth years (about 895 BC) instead of the thirty-fifth (*2 Chr 15:19*) and *thirty-sixth* years of Asa. Another possibility is that the Chronicler counted these years from the division of the kingdom. • **Ramah** was located five miles north of Jerusalem near Geba and Mizpah (see *16:6*). **King Baasha** expanded **Israel** deep into the territory of Benjamin, separating important territory from Judah very shortly after the victories of Abijah (*13:19*).\n\n
16:2	idm50327					 To obtain relief from Baasha’s aggression, **Asa** bribed the Arameans with **silver and gold from . . . the Temple***,* appealing to an earlier treaty that his father Abijah had made with them.\n\n
16:4	idm50336					 King **Ben-hadad** of Aram (*16:2*) broke his treaty with Baasha and attacked northern Israel, capturing all the land of **Naphtali;** this area included all of Galilee and nearly all of the country north of the Jezreel Valley and east of the Sea of Galilee. • **Ijon** was a large village in the southern Beqa‘ Valley, on the southern border of modern-day Lebanon. This town is usually listed with **Dan** (Laish), **Abel-beth-maacah,** and Hazor in northern Israel. *Abel-beth-maacah* was near a major waterfall of the Jordan River tributaries, at the juncture of the Hula Valley and the Beqa‘ Valley in Lebanon.\n\n
16:6	idm50349					 **Asa** drafted laborers to use the materials from **Ramah** to fortify the northern border of his kingdom. **Mizpah** is usually identified with Tell en-Nasba, about four miles north of Ramah and two miles from Bethel. **Geba** was probably located three miles beyond the watershed east of Gibeah, protecting a wadi leading down to Jericho and the sanctuary at Gilgal.\n\n
16:7	idm50359					 **Hanani the seer** announced to Asa that he would suffer war from then on as a consequence of his disobedience. This judgment was a clear antithesis to Asa’s earlier victory over Zerah, when the odds were against him but he trusted in the Lord (*14:9-13*). Just as Asa’s previous reliance on the Lord had brought the land peace (*14:5*), his reliance on military power now destined him to continual warfare.\n\n
16:10	idm50368					 Asa’s infidelity to the Lord in relying on power resulted in other sins, including oppression of the prophet and the people.\n\n
16:12	idm50374					 Sickness was often seen as punishment for sin (see *21:18-19*; *26:20*).\n\n
16:14	idm50382					 Asa had an honorable burial despite his sins. He had made extravagant preparations for his burial during his lifetime, including a **tomb he had carved out for himself**. Asa might have been imitating the pharaohs of Egypt in making these preparations. • The custom of **a huge funeral fire** is unknown outside of Chronicles and Jeremiah (cp. *Jer 34:5*).\n\n
17:1	idm50391					 Including a two-year co-regency with his father, Asa, **Jehoshaphat** reigned from 872 to 848 BC. • The last years of Asa’s reign were characterized by conflicts and oppression, so Jehoshaphat needed to consolidate power within Judah to restore peace and stability. Israel had been an enemy during Asa’s days, but Jehoshaphat soon entered into an alliance with Ahab (*18:1-2*).\n\n
17:3	idm50400					 For the first time, the Chronicler compares Judah’s practices with those of northern Israel, showing his awareness that the Baal cult from Tyre had been introduced into northern worship (see *1 Kgs 16:31-32*).\n\n
17:5	idm50407					 The word translated **gifts** is usually translated “tribute,” such as conquering kings required of their vassals (e.g., *Judg 3:15-18*), but forced tribute is hardly the sense intended here. The people of Judah voluntarily made Jehoshaphat **very wealthy**. As with Uzziah (*2 Chr 26:16*) and Hezekiah (*32:25*), riches often result in pride. However, Jehoshaphat **was deeply committed to the ways of the** Lord. He was not proud of his own achievements; instead, his courage led him to remove idolatrous worship from the kingdom. **Jehoshaphat** established control within his kingdom by practicing righteousness and faithfulness to God.\n\n
17:7	idm50421					 **Jehoshaphat** carried out the Lord’s requirement to know the law (*Deut 5:1*; *17:18-20*), commissioning five royal officers, nine **Levites***,* and two **priests** to instruct the people in the book of the covenant. Levites frequently functioned as teachers during the Second Temple period as well (*Neh 8:7*). • Some versions omit **Tob-adonijah***;* it appears to be a scribal error of repetition.\n\n
17:10	idm50436					 The **fear of the** Lord among the **surrounding kingdoms** resulted in **tribute** to Jehoshaphat, an action that was intended to buy peace. Peace is one indicator of divine favor (cp. *14:2-6*). • The **Arabs** were probably the desert tribes living south of Judah in territory next to the Philistines.\n\n
17:12	idm50448					 Jehoshaphat’s international status, building enterprises, and army characterized his great rule. Archaeological excavations have revealed a line of highway forts in the Jordan Valley near the Dead Sea dating to his time. • The number of troops in his army—totaling more than a million in Jerusalem—seems unreasonably high. Because the leaders were based on tribal divisions (*17:14*), it is possible that the term translated as “thousand” (*’elep*) should instead be translated as “squad” or “platoon,” a much smaller military unit. The totals might also include reserve divisions that served on rotation (see *1 Chr 27:1-15*). The number of troops credited to Jehoshaphat is approximately triple those of Abijah (*2 Chr 13:3*), Asa (*14:8*), Amaziah (*25:5*), and Uzziah (*26:11-15*). It is comparable to the number of warriors at the time of David’s census (*1 Chr 21:5*), when soldiers from the northern tribes were counted. A large army was an indication of God’s blessing.\n\n
18:1	idm50462					 Jehoshaphat’s **alliance with Ahab** led him to compromise his faithfulness to the Lord (see *19:2-3*; cp. *2 Cor 6:14-18*). The marriage of his son Jehoram (*2 Chr 21:1*) to **Ahab’s daughter** Athaliah (*22:2*) brought Israel’s apostasy into Judah (see *21:5-6*, *12-13*; *22:1-4*).\n\n
18:5	idm50477					 The 400 **prophets** were Ahab’s “yes-men.” **Jehoshaphat** wanted instead to hear from **a prophet of the** Lord*,* but Ahab knew in advance that such a prophet would contradict his court prophets.\n\n
18:15	idm50488					 Ahab understood that Micaiah had not spoken the word of the Lord, perhaps because Micaiah’s answer used the same words as that of his rivals, or Micaiah might have been speaking with a sarcastic tone (*18:14*).\n\n
18:18	idm50495					 The vision explains the deception of the false prophets while legitimizing Micaiah’s word. The deception guaranteed that Ahab would fall in battle; his judgment was decreed.\n\n
18:25	idm50501					 Ahab’s defiance against the Lord is seen in his contempt for Micaiah, the Lord’s prophet.\n\n
18:28	idm50507					 Although Ahab knew he had gone against God’s will and was therefore liable for the consequences, his immediate concern was the Aramean army. His belief that he could defy God’s judgment against him indicates his disregard for the Lord; his error was fatal.\n\n
19:1	idm50513					 **Jehu** was the **son of Hanani,** the prophet who had rebuked Asa for his reliance on the Arameans (*16:7-9*). Jehu now chastised Jehoshaphat for his alliance with Ahab. • The word **love** expresses faithfulness to a covenant. Jehoshaphat’s covenant with **the wicked** Ahab conflicted with his covenant with the Lord.\n\n
19:4	idm50524					 In Jehoshaphat’s judicial reform, he appointed **judges** in the **fortified towns** (*19:5*) and in a central court **in Jerusalem** (*19:8*). He exhorted all the judges to **think carefully***,* and to **judge with integrity** and **in the fear of the** Lord. This excluded acting with any **partiality** or **taking of bribes***,* and included warning criminals **not to sin against the** Lord. The reform reestablished the law of Deuteronomy (*Deut 16:18–17:13*).\n\n
20:1	idm50546					 **Meunites** (see *1 Chr 4:41*): The Meunites were a nomadic group living on the southern borders of Judah; their name probably survives as the Arab town of Ma’an, twelve miles southeast of Petra.\n\n
20:2	idm50554					 Translating the word as **Edom** instead of *Aram* is consistent with the Chronicler’s later description of the armies (*20:10*, *22-23*) and with the geographical description of the attack from the southeast through **En-gedi**. (Aram was northeast of Judah.)\n\n
20:3	idm50565					 **Jehoshaphat** responded to the news of war with neighboring nations with a prayer of lament, keeping with the ideals of Solomon’s prayer (*6:24-40*).\n\n
20:10	idm50573					 **Mount Seir** was another name for Edom (see *Gen 32:3* and *the study note on Gen 25:25*).\n\n
20:14	idm50582					 Following Jehoshaphat’s lament, Jahaziel’s proclamation of rescue fulfilled the requirements for the speech that a priest was to give before battle (*Deut 20:2-4*).\n\n
20:20	idm50589					 The song of the **appointed singers** replaced a battle cry. The **prophets** were Jahaziel (*20:14-17*) and the Levitical musicians (*20:21*), whose musical praise for the battle march was a prophecy, a declaration that God was at the head of the army.\n\n
20:32	idm50599					 The comparison of **Jehoshaphat** with **Asa** is adopted from *1 Kgs 22:43* without alteration.\n\n
20:35	idm50608					 The Lord destroyed the **fleet** to prevent Jehoshaphat’s **alliance with King Ahaziah of Israel** from prospering.\n\n
21:2	idm50616					 **Jehoram***,* whose wife was Athaliah, the daughter of Ahab and Jezebel (*18:1*; *21:6*; *22:2*), was the first king of David’s line to receive a totally negative evaluation. His murders (*21:4*) seriously threatened the continuation of the dynasty, which was only preserved because of the Lord’s own loyal faithfulness to David (*21:7*). On three other occasions, violence was perpetrated against the royal family that all but ended the dynasty (see *21:17*; *22:8-9*, *10-11*).\n\n
21:5	idm50632					 After a three-year co-regency with his father, **Jehoram** reigned from 848 to 841 BC.\n\n
21:8	idm50640					 **Jehoram’s** disobedience caused him to lose the gains that Asa and Jehoshaphat had won. • **the Edomites revolted:** During Solomon’s reign, control of the territory of Edom gave Israel access to the rich trade from Arabia. The Edomites had also rebelled before Solomon’s death (*1 Kgs 11:14-22*), and were probably not under Rehoboam’s control. They apparently came under Judah’s control again following their defeat by Jehoshaphat (*2 Chr 20:1-30*; cp. *1 Kgs 22:47*). • The **town of Libnah** was at the western end of the valley of Elah, on the border of the territory of the Philistines.\n\n
21:12	idm50652					 The letter from **Elijah the prophet** to **Jehoram** announced judgment for his disobedience.\n\n
21:16	idm50660					 Jehoram’s inability to resist the initial revolts of Edom and Libnah (*21:8-10*) encouraged other attacks on Judah, this time by **the Philistines and the Arabs**. Once again, the royal line was nearly destroyed.\n\n
21:18	idm50668					 **Jehoram** died after a long and painful bowel disease. He was not given the dignity of an honorary funeral rite (see *16:14*) and was buried in disgrace away from the **royal cemetery**.\n\n
22:2	idm50677					 The queen mother, **Athaliah***,* exercised significant influence over the king (see *study note on 15:16*). Athaliah was very much like her mother, Jezebel (see *22:10–23:15*; cp. *1 Kgs 16:31–21:28*), and she followed in the footsteps of her grandfather **Omri** (see *1 Kgs 16:21-26*).\n\n
22:2	idm50690					 **one year:** Ahaziah, also known as Jehoahaz, reigned briefly over Judah in 841 BC.\n\n
22:5	idm50698					 **Ramoth-gilead***,* a Levitical city in the territory of Gad (*Josh 21:38*), was located on a major trade route and was strategic for **Aram** and **Israel**. • **Jezreel***,* at the foot of Mount Gilboa in the plain of Jezreel, became the summer home of the Israelite kings.\n\n
22:7	idm50711					 The death of **Ahaziah** was a punishment for his alliance with the king of Israel. The Judahite king who lived by the counsel of the Israelite house of Omri shared their fate and found no refuge there at the time of his death. Ahaziah’s infidelity brought David’s line almost to the same point as Saul’s line, with no one left to assume the throne.\n\n
22:10	idm50718					 **Athaliah** was never regarded as a legitimate monarch; she was given no royal formula of age or length of reign as were other rulers. Her destruction of **the rest of Judah’s royal family** concentrated on potential male successors; those who were ineligible to reign, such as **Ahaziah’s sister***,* survived the slaughter. **Jehosheba** was Ahaziah’s half sister, **the daughter of King Jehoram** by a wife other than Athaliah. The **six years** of Athaliah’s reign were from 841 to 835 BC.\n\n
23:1	idm50732					 **Jehoiada . . . made a pact** or covenant with key military officers, who solicited broad popular support among **the Levites and clan leaders**. The content of the people’s **pact with Joash** was expressed in Jehoiada’s declaration that the son of the king must become king.\n\n
23:4	idm50741					 The most logical time for the coup was at the changing of the Temple guard, when there would be large movements of people. A third of the guards were coming on duty; they were stationed in three locations to perform their regular duties and to watch for any activity from the palace. The remainder of the armed force was stationed in **the courtyards of the** Lord**’s Temple***,* providing a human wall to protect the king.\n\n
23:6	idm50751					 Because **only the priests and Levites on duty may enter the Temple***,* the Levites were required to prevent anyone else from doing so.\n\n
23:11	idm50759					 When the seven-year-old **Joash** was anointed and crowned as **king***,* he was given a copy of the law, as the law commanded (see *Deut 17:18-20*).\n\n
23:16	idm50769					 The **covenant** included vows between **the king and the people***,* between the Lord and the king, and between the Lord and the people. The vows with the Lord included eliminating the worship of **Baal**.\n\n
23:18	idm50779					 By arranging for Joash to take the throne, **Jehoiada** the priest restored David’s dynasty and reinstituted Temple worship according to **directions given by David**.\n\n
24:1	idm50787					 **Joash** reigned from 835 to 796 BC.\n\n
24:3	idm50795					 **Jehoiada chose two wives for Joash***,* probably to ensure that David’s royal line would be replenished with plenty of descendants.\n\n
24:4	idm50803					 There is no indication regarding when **Joash** first attempted to refurbish **the Temple**. However, after the first failure to raise funds, Joash summoned **Jehoiada** a second time, in the twenty-third year of his reign (*2 Kgs 12:6*). The inaction of the priests might have resulted from a disagreement over who should fund the restoration work and who should oversee it. The king censured Jehoiada for his failure to act and then proposed a plan that put the offering on a more voluntary basis.\n\n
24:12	idm50813					 The book of Kings indicates that the funds collected for repairing the Temple were used only for wages (*2 Kgs 12:13-14*); Chronicles further explains that the funds were used for Temple artifacts only after the repairs were completed.\n\n
24:15	idm50820					 A lifespan of **130** years indicates that **Jehoiada** received great blessing by the Lord. Further, his royal burial as a priest-king shows great honor from the people.\n\n
24:20	idm50828					 **Jehoiada** had scrupulously preserved **the courtyard of the** Lord**’s Temple** from bloodshed and the dynasty of David from extinction. Yet ironically, **Zechariah** his son was murdered in the very place and by the very king, **Joash***,* who was protected during the coup. Jesus made reference to this murder when he was criticizing the religious leaders (*Matt 23:35*; *Luke 11:51*). • **“May the** Lord** . . . avenge my death!”** This prayer for vengeance was similar to those that King David himself had prayed against the injustices done to him by Saul (cp. *Pss 5:10*; *7:9*; *9:19-20*; *28:4*; *56:7*; *139:19*; see also “*Prayers for Vengeance*” Theme Note).\n\n
24:23	idm50853					 God could use war to render judgment on Israel just as surely as on any other nation; one of the characteristics of a “holy war” was a small force’s defeat of a much larger army.\n\n
24:25	idm50859					 **Jehoiada** had received a royal burial (*24:15-16*), but **Joash** was buried in disgrace.\n\n
24:27	idm50868					 **The Commentary on the Book of the Kings** that the Chronicler used as a source is no longer available to us (see also *9:29*).\n\n
25:1	idm50876					 The **twenty-nine years** of **Amaziah**’s reign (796–767 BC) included a long co-regency with his son Uzziah from 792 BC.\n\n
25:2	idm50886					 **but not wholeheartedly:** See *2 Kgs 14:3-4* for further details.\n\n
25:3	idm50894					 **Amaziah . . . executed the officials** to avenge his father and carry out the justice prescribed in **the Law.**\n\n
25:5	idm50902					 The inclusion of **Benjamin** in this listing of military officers indicates that this tribe was part of the kingdom of **Judah** at that time.\n\n
25:6	idm50910					 Amaziah’s force of 300,000 was smaller than Asa’s (580,000) or Jehoshaphat’s (1,160,000) had been; this might explain Amaziah’s desire **to hire** additional troops **from Israel** (the northern kingdom).\n\n
25:7	idm50918					 The phrase **a man of God** was a way to refer to a prophet (as in *Deut 33:1*; *1 Sam 2:27*; *9:6-10*; *1 Kgs 13:1-31*). • The kingdom of **Israel** was politically foreign and spiritually apostate. Relying on Israel’s **troops** for military strength would bring spiritual compromise and God’s opposition.\n\n
25:11	idm50931					 The **Valley of Salt** was a perennial battlefield south of the Dead Sea; David had also fought with the Edomites there (*2 Sam 8:13*; see *Ps 60*). • Amaziah did not capture the port at Elath (*2 Chr 26:2*); his conquest was limited to northern Edom.\n\n
25:14	idm50941					 Conquerors sometimes worshiped the gods of a vanquished nation, wrongly believing that the gods of the defeated people had helped them to victory. **Amaziah** held this pagan mindset; he did not believe that the Lord is the only true God (see *Isa 40:18-28*; *42:8*; *Jer 10:1-16*).\n\n
25:20	idm50951					 Amaziah’s pride was manifested in his failure to seek God. While he seriously overestimated his military capability after defeating Edom, his decision to go to war against Jehoash was actually the result of trusting other gods and of ignoring God’s judgment that followed (cp. *18:9-34*; *2 Thes 2:11*).\n\n
25:21	idm50959					 **Beth-shemesh** protected the entrance to the Sorek Valley and Jerusalem’s access to the coast. Jehoash might have been seeking to cut off Jerusalem’s access to trade, or he might have been trying to increase his own access.\n\n
25:23	idm50966					 The **Ephraim Gate** was on the north side of the city, while **the Corner Gate** was on the western wall.\n\n
26:1	idm50974					 The Chronicler gave **Uzziah** (called Azariah in Kings) a double introduction (*26:1-2*, *3-5*), quoting two passages found in Kings (*2 Kgs 14:21-22*; *15:2-3*).\n\n
26:3	idm50985					 The **fifty-two years** of **Uzziah**’s reign (792–740 BC) included a long co-regency with his father, Amaziah (from 792 to 767 BC), and a co-regency with his son Jotham (from 750 to 740 BC).\n\n
26:6	idm50996					 These verses summarize Uzziah’s international achievements. His conquests were to the west, south, and southeast, but not to the north, where Jeroboam II’s kingdom was powerful (*2 Kgs 14:23-29*). Uzziah’s strategy, with God’s guidance (*2 Chr 26:7*), was to achieve control over the coastal highway and then build towns in the conquered territory.\n\n
26:9	idm51004					 Uzziah repaired damage done to Jerusalem’s walls by Jehoash in his campaign against Amaziah; Uzziah might also have repaired damage from the famous earthquake during his time (*Amos 1:1*; *Zech 14:5*). Towers and cisterns from excavations in Qumran, Gibeah, Beersheba, and other sites date to this period. • Uzziah was a patron of agriculture, a vital industry for an independent society.\n\n
26:11	idm51012					 Uzziah’s large and well-equipped **army** enabled him to expand and defend his territory. His name has been found on a fragmentary text of Tiglath-pileser III of Assyria, identifying **Uzziah** as head of a coalition.\n\n
26:16	idm51020					 Uzziah’s leprosy was a judgment on the covenant violation of **burning incense** within the Temple, an activity reserved exclusively for **priests** (*Exod 30:7-9*; *Num 16*).\n\n
26:21	idm51030					 The **leprosy** forced **King Uzziah** to spend the end of his life in quarantine in **a separate house** (literally *a free house*). The significance of this term is not known; it is often interpreted to mean that he was free from the duties of the monarchy. In Ugaritic texts, it seems to be a euphemism for a place of total confinement.\n\n
27:1	idm51040					 After a co-regency of eleven years with his father, Uzziah (750–740 BC), **Jotham** became king in his own right and **reigned** five more years (740–735 BC). This represents the **sixteen years** mentioned in the text. Jotham lived at least four more years, for we read that Hoshea came to power in the northern kingdom “in the twentieth year of Jotham son of Uzziah” (*2 Kgs 15:30*). But Jotham’s son, Ahaz, had already begun a co-regency with Jotham. After Jotham’s sixteen official years, Ahaz began to rule in his father’s stead (see *study note on 2 Kgs 16:1-2*). However, Ahaz presumably had his official accession ceremony following his father’s death in 732 BC, so the author of 2 Chronicles reckons Ahaz’s official regnal years starting in 731 BC (see *2 Chr 28:1*).\n\n
27:3	idm51056					 Jotham’s rebuilding endeavors were like those of his father; he continued the work of restoration begun by Uzziah. He also constructed **fortresses and towers** in the forests, providing a network of lookouts and highway defenses within the kingdom and on the frontier.\n\n
27:5	idm51063					 Uzziah had received tribute from **the Ammonites** (*26:8*), and Jotham continued to dominate their territory east of the Jordan. The end of these payments after **three years** might have been because of Jotham’s preoccupation with fighting Israel and Aram (*2 Kgs 15:37*).\n\n
28:1	idm51073					 After a co-regency with his father, Jotham, **Ahaz** became king in his own right and **reigned . . . sixteen years,** from 731 to 715 BC.\n\n
28:3	idm51082					 **even sacrificing his own sons in the fire:** Ahaz was imitating the abominable conduct of the Canaanites (see *Deut 12:31*; *18:9-10*; *Jer 7:31*; *19:5*; *32:35*).\n\n
28:9	idm51094					 **you have gone too far:** Although the Lord was using Israel as a means of punishment toward Judah, the covenant prohibited the enslavement and murder of fellow Israelites (*28:10*; *Lev 25:39-55*).\n\n
28:11	idm51103					 The Chronicler expresses a positive attitude toward the north with the term **relatives** (literally *brothers*). • **now the** Lord**’s fierce anger has been turned against you:** Later, during Ahaz’s reign, the kingdom of Israel would be destroyed and exiled (722 BC, *2 Kgs 17:5-23*).\n\n
28:16	idm51116					 **Ahaz . . . asked the king of Assyria for help:** See *2 Kgs 16:7-9* for more details.\n\n
28:17	idm51124					 The Edomites and **the Philistines** were natural enemies **of Judah**. The towns captured by these armies were all along the **Aijalon***,* Sorek, and Elah valleys in the buffer zone of **the foothills of Judah** or **the Negev**.\n\n
28:22	idm51136					 King Ahaz spurned the Lord by building an altar modeled after one in Damascus (*2 Kgs 16:10-16*) and by offering **sacrifices to the gods of Damascus**.\n\n
28:24	idm51144					 Judah reached its spiritual nadir—a condition similar to exile—under King Ahaz.\n\n
28:26	idm51150					 Samaria, the capital of the northern kingdom of Israel, fell to Assyria in 722 BC, during the twenty-first year of Ahaz’s reign in Judah (*2 Kgs 17:1-6*). The Chronicler, with his emphasis on the southern kingdom, does not even mention this event.\n\n
29:1	idm51158					 After a co-regency with his father, Ahaz, **Hezekiah** became king in his own right and **reigned** from 715 to 686 BC.\n\n
29:3	idm51167					 Hezekiah’s first act as king was to repair the doors of the Temple (*29:3*). The verb used (*yekhazzeqem,* “he made them strong”) is a deliberate pun on the name of King Hezekiah (*yekhizqiyyahu,* “Yah makes strong”). This action provided a setting for the king’s speech to **the priests and Levites** (*29:5-11*).\n\n
29:5	idm51178					 Hezekiah’s speech used vocabulary typical of exile to describe the failure of the nation. As in the days of the separation under Rehoboam (*12:1*; see *13:10*), the people had been **unfaithful** when they **abandoned the** Lord.\n\n
29:12	idm51189					 To begin the process of sanctifying the Temple, **these Levites** began with their own sanctification. First, **they all purified themselves***,* probably by bringing offerings (cp. *30:15*);** then they began to cleanse the Temple**. Two separate acts were required to restore the Temple: purification (the removal of pollution, *29:15-17*) and sanctification (the rededication of the Temple for holy worship, *29:20-36*).\n\n
29:12	idm51202					 **Kohath . . . Merari . . . Gershon** were the three sons of Levi; their descendants had become the three main clans of the tribe of Levites (see *Exod 6:16*).\n\n
29:21	idm51210					 The **bulls***, . . .* **rams***,* and **lambs** were for the **burnt offering***,* and the **male goats** were for the **sin offering** (see *Lev 1*; *4:1–5:13*).\n\n
29:31	idm51227					 The purification and rededication of the Temple was followed by individual offerings and sacrifices by the people. • The **thanksgiving offerings** were also called praise offerings, peace offerings, or offerings of well-being (see *Lev 3*).\n\n
29:34	idm51235					 The Chronicler shows surprise and delight at the people’s spontaneity and at the great number of devoted praise offerings consumed as part of the thanksgiving festivities. These things indicated that the Lord himself had prepared the people’s hearts for the event, far beyond what the **priests** and **Levites** had anticipated.\n\n
30:1	idm51243					 This account of Hezekiah’s celebration of **Passover** reflects the Chronicler’s concern with the unity of Israel, the spiritual preparedness of the people, and the success of following the formula for restoration given by Solomon at the dedication of the Temple (*7:14*).\n\n
30:2	idm51251					 **a month later than usual:** The law made provision for the delayed observance of the **Passover** if an individual inadvertently was ceremonially unclean or was away on a long journey (*Num 9:9-11*); Hezekiah’s Passover followed the spirit if not the letter of those provisions. The delayed Passover provided opportunity for national unity and spiritual renewal.\n\n
30:5	idm51260					 Hezekiah dispatched couriers **from Beersheba . . . to Dan***,* the traditional designation for the entire nation, including even the now-desolate territories of Israel’s northern tribes.\n\n
30:9	idm51268					 The northern kingdom had been conquered by the Assyrians (*2 Kgs 17:5-28*), and many of its people were taken into exile in Assyria. People from other conquered lands now lived there. Most of these foreigners, as well as those Israelites left by the Assyrians, regarded the conquest of Israel as proof that the Lord—the God of Israel—was impotent. They **laughed** at the thought of making a pilgrimage **to Jerusalem** to honor him.\n\n
30:11	idm51277					 **Some people . . . humbled themselves***,* fulfilling the first criterion in Solomon’s formula (*7:14*).\n\n
30:14	idm51286					 Several challenges faced Hezekiah before Passover could be observed. Although the Temple had been purified, the city was not pure. The first task of the assembled multitude was to remove all **pagan altars***,* which they disposed of in the **Kidron Valley***,* where they could be burned.\n\n
30:15	idm51296					 The priests were inadequately prepared for the great number of people who came. The problem might have involved the priests who came from outside the city and had not been a part of the earlier purification. However, the response of the people outstripped that of the professional clerics, to their great shame.\n\n
30:17	idm51302					 A large number of pilgrims who traveled great distances from foreign lands did not have an opportunity to receive the proper purification ceremonies and were unfit to participate in the ceremony. Hezekiah allowed the pilgrims to eat the Passover without participating in the sacrificial ritual and in an impure state, and he prayed that God would accept their worship. Hezekiah was following the formula for restoration (see *7:14*).\n\n
30:20	idm51309					 God’s response to Hezekiah’s prayer showed that he is more concerned with the attitude of the heart than with strict attention to ritual details. • **healed the people:** Cp. *7:14*.\n\n
30:25	idm51317					 In this joyful celebration, no one was regarded as a foreigner, and those who had been estranged were reunited.\n\n
30:26	idm51323					 No celebration like this had occurred **since the days of Solomon**. Hezekiah put into place the conditions for covenant faithfulness equal to those during the time of David and Solomon.\n\n
31:1	idm51330					 Following the purification and rededication of the Temple, the city of Jerusalem, and the people, Hezekiah initiated the third stage of his reform, purifying the entire land of pagan objects of worship, not only in Judah but also in the territories of the north.\n\n
31:3	idm51336					 Provisions for the Temple came from both the king and his subjects. Israel united in its support of the Temple, and the response was far greater than anticipated or required.\n\n
31:6	idm51342					 The **tithes** of the animals that **piled . . . up in great heaps** might refer to the proceeds from the sale of animals rather than the animals themselves. The law permitted **the people** to exchange the yield of the field for money (*Deut 14:24-26*) and to consume the meat at their homes (*Deut 12:15*).\n\n
31:10	idm51353					 The people’s great generosity is reminiscent of when the Tabernacle was first constructed (*Exod 36:3-5*).\n\n
31:14	idm51360					 A great number of Levites, most from provincial towns, were eligible for service. Small groups of them came to Jerusalem on a rotation system for short terms of office (see *1 Chr 24:1-19*). All Levites were entitled to portions of the offerings given at the Temple.\n\n
32:1	idm51367					 The Chronicler summarizes in twenty-three verses the lengthy account of the **siege** against Jerusalem (cp. *2 Kgs 18:17–19:37*; *Isa 36–38*). God’s response to the attack of **King Sennacherib of Assyria** was a blessing that resulted from Judah’s and Hezekiah’s faithfulness in seeking the Lord.\n\n
32:3	idm51377					 Sennacherib’s attack did not come as a surprise; Hezekiah provoked it by breaking a treaty (*2 Kgs 18:7*, *20*). Because water was critical to both attacker and defender in siege warfare, Hezekiah made sure that Sennacherib’s army would not have access to the city’s water supply. In one of the most famous engineering feats of ancient times, Hezekiah’s tunnel connected the fresh waters of the Gihon Spring to the pool of Siloam, making water accessible from within the city walls. This famous tunnel is almost one-third of a mile long (approximately 580 yards [530 meters]) and about six feet [2 meters] high. The famous Hezekiah inscription, discovered in the tunnel in 1880, describes how the excavators met to join the two ends. Although much of the tunnel consisted of natural underground aqueducts, it was a tremendous strategy for protecting the citizens of the city.\n\n
32:10	idm51385					 The Assyrian king’s threats clarified the critical issues for the people of Jerusalem. The real question was whether or not to trust in God. The enemy king suggested that Hezekiah could not be trusted (*32:11-12*) because he had offended the Lord by tearing down God’s shrines and altars. However, just the opposite was true. This reform was Hezekiah’s greatest act of faithfulness to the Lord. The question came down to whether God could be trusted against the power of Assyria (*32:11-15*).\n\n
32:21	idm51393					 The fate of **Sennacherib** is reported similarly to the account in Kings (see *2 Kgs 19:35-37*).\n\n
32:22	idm51401					 The Chronicler’s conclusion provides a fitting end to the story: The disaster for Assyria resulted in domestic peace for Judah, and both **the** Lord and **Hezekiah** received honor from other nations.\n\n
32:26	idm51410					 The humble repentance of both Hezekiah and the people pleased God, so **the** Lord**’s anger did not fall on them during Hezekiah’s lifetime**.\n\n
