Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
10:5	idm32871					 **Gibeah of God,** Saul’s hometown (*10:26*), had been a lawless city (*Judg 19–21*). Nowhere else is it described as being “of God.” This description might point to God’s ownership of the town despite the occupation of the **Philistines**. • **band:** Prophets often lived in groups (e.g., *2 Kgs 2:3*). • **harp . . . lyre:** Ancient prophets sometimes used musical instruments to stimulate and accompany **prophesying** (e.g., *2 Kgs 3:15*).\n\n
10:6	idm32886					 **prophesy:** Cp. *2 Sam 23:2*; *Acts 2:29-31*. • **different person:** Saul would become a spiritual and charismatic national leader (cp. *1 Sam 16:14*).\n\n
10:7	idm32897					 **for God is with you:** God’s presence empowered Saul to carry out his responsibilities.\n\n
10:8	idm32904					 **Gilgal:** See *study note on 7:16*. • **wait for seven days:** Saul apparently fulfilled this instruction in *11:14-15* (cp. *13:8*).\n\n
10:9	idm32915					 **a new heart:** God gave Saul courage and strength, helping him overcome his hesitancy and enabling him to be king (*10:6*).\n\n
10:10	idm32923					 **the Spirit of God came powerfully upon Saul:** See “*The Spirit’s Presence*” Theme Note; see also *11:6*; *Judg 14:6*, *19*; *15:14*; cp. *Acts 2:17-18*, *39*). • When **Saul . . . began to prophesy***,* it was a clear sign that he had been chosen to lead Israel (see also *1 Sam 19:18-23*).\n\n
10:11	idm32940					 **Those who knew Saul** might have known him to be nonreligious and thus an unlikely candidate for prophet. Their surprise might indicate disappointment at receiving a prophet instead of a king (cp. *John 6:14-15*).\n\n
10:12	idm32948					 **“Can anyone become a prophet, no matter who his father is?”** Unlike priests and kings, prophets never inherited their office. Possibly the people were asking why Saul, whose well-to-do father was well known, would associate himself with a group of people who had no pedigree.\n\n
10:16	idm32955					 Perhaps **Saul didn’t tell his uncle** because he had lingering uncertainty about what had transpired.\n\n
10:17	idm32962					 An earlier generation had gathered at **Mizpah** to decimate the tribe of Benjamin (*Judg 20:1-4*), making the city an ironic place to inaugurate a man of Benjamin as king.\n\n
10:18	idm32970					 **rescued you . . . from all of the nations:** Israel did not need a human king to rescue them; they needed God, but they had rejected him (*10:19*).\n\n
10:19	idm32978					 **rejected your God:** See also *8:7*. Israel was rejecting God’s ability to protect and save them. • **Clans** are subdivisions of **tribes**.\n\n
10:20	idm32988					 **chosen by lot:** Cp. *Lev 16:8*; *Josh 18:6*; *1 Chr 26:12-16*; *Acts 1:26*.\n\n
10:25	idm32999					 **rights and duties of a king:** See *Deut 17:14-20*. • **He wrote them:** Cp. *Exod 24:4*; *Josh 24:26*. • Samuel placed the document **before the** Lord—presumably in the Tabernacle. This position showed that God would honor those who lived by the covenant and punish those who violated it.\n\n
10:26	idm33012					 Saul proved his capacity for leadership by tolerating opposition and rescuing the town of Jabesh-gilead.\n\n
10:26	idm33018					 **whose hearts God had touched:** God gave people confidence in Saul’s ability to lead (cp. *10:9*).\n\n
10:27	idm33026					 These men were **scoundrels** (cp. *2:12*) because they **scorned** God’s chosen king. • **Gifts** were given to show homage (*Gen 32:13*, *18*, *20*), political friendship (*2 Kgs 20:12*), or submission (*Judg 3:15*, *17*). • **ignored them:** Saul’s self-restraint while being insulted was a sign of maturity. In contrast, *Proverbs 16:14* speaks of a king’s potentially explosive rage when somebody crosses him. See also *1 Sam 11:12-13*. • **[Nahash . . . Jabesh-gilead]:** See NLT note. Whether this paragraph was part of the original text is uncertain, but it provides historical context for *11:1-15* (e.g., *11:2*).\n\n
11:1	idm33048					 Saul’s kingship was confirmed through a military victory, the very reason the people wanted a king (*8:20*).\n\n
11:1	idm33055					 **Ammon** (see *Gen 19:38*), located on the east side of the Jordan, represented a threat to Israel similar to the Philistines to the southwest (see also *Judg 10:6–11:33*). • **Make a treaty with us:** Cp. *Josh 9*; *2 Sam 10:19*.\n\n
11:2	idm33067					 **gouge out the right eye:** Mutilation of captured soldiers was a common practice in the ancient Near East. These disfigured soldiers would have lost all depth perception, seriously curtailing their potential for fighting in a revolt.\n\n
11:3	idm33074					 Nahash agreed to grant a reprieve of **seven days,** reflecting his arrogant confidence of victory and his desire to humiliate Israel as much as possible.\n\n
11:7	idm33081					 Not to participate would indicate rejection of the leadership of both **Saul** as king and **Samuel** as prophet.\n\n
11:8	idm33089					 **Bezek** was about fourteen miles west of Jabesh-gilead. • The narrator’s use of the terms **Israel** and **Judah** anticipates the later division of the kingdom (*1 Kgs 12*).\n\n
11:13	idm33099					 **No one will be executed:** This was a time for rejoicing, not revenge.\n\n
11:14	idm33106					 **renew the kingdom:** “Renew” indicates that someone or something had deteriorated or had been damaged (cp. *Ps 51:10*). Whatever effect the scoundrels (*1 Sam 10:27*; *11:12*) might have had in undermining the people’s confidence was now rectified by Saul’s victory over the Ammonites.\n\n
11:15	idm33116					 The **solemn ceremony before the** Lord acknowledged Saul’s sovereignty as king while affirming that the Lord was Israel’s true King. • **Peace offerings** were common on historic occasions that inaugurated important institutions (see *Exod 24:5*; *Lev 9:4*, *18*, *22*; *1 Kgs 8:63-64*).\n\n
12:1	idm33130					 The reaffirmation of Saul’s kingship at Gilgal (*11:12-15*) was the final step in his installation as king. The event was a fitting occasion for Samuel’s farewell address as leader of Israel.\n\n
12:3	idm33137					 God’s **anointed one** was Saul (see *9:16*). • **Whose ox or donkey:** Cp. *Num 16:15*. • **have I stolen?** In contrast to the behavior of kings (*1 Sam 8:11-16*). • **Have I ever taken a bribe and perverted justice?** No, but Samuel’s sons did (*8:3*).\n\n
12:5	idm33151					 **my hands are clean:** Samuel’s life and leadership before Israel had been above reproach (cp. *1 Cor 9:1-14*; *2 Cor 7:2*; *11:7-9*; *1 Thes 2:1-12*). Saul, David, and Solomon—kings rather than prophetic judges—would not be able to make this claim.\n\n
12:6	idm33162					 In *12:1-5*, Samuel put himself on trial and was found innocent. In *12:6-25*, he put the nation on trial and found it guilty.\n\n
12:6	idm33170					 **Moses and Aaron** were not self-made leaders but were **appointed** by God as leaders.\n\n
12:9	idm33178					 **handed them over:** See *Judg 3:8*; *4:1-3*. • **the king of Moab:** See *Judg 3:12*. Not all of Israel’s enemies in the era of the judges are listed (e.g., the Ammonites and Midianites). This list is representative to emphasize the highs and lows of that era.\n\n
12:10	idm33189					 **Then they cried to the** Lord**:** Sometimes only suffering turns people’s hearts toward God. During the period of the judges, Israel repeatedly went through cycles of sin, oppression, repentance, and rescue. • **Baal and Ashtoreth:** When people turn **away from** God, they inevitably turn to idols (see *7:3*; *Judg 2:13*; *10:6*). • An attitude such as **if you will rescue us** turns **worship** into a debased bargain, in which God must perform some action to a person’s liking. God deserves obedience and *worship* because he is God, not because of favors he can perform.\n\n
12:11	idm33206					 As in *12:9*, this list of leaders is representative. • **Bedan:** Greek and Syriac versions read *Barak* (see *Judg 4:6-24*; *5:1*, *12*, *15*). The identity of this judge remains uncertain.\n\n
12:12	idm33219					 **you were afraid of Nahash:** Israel’s trouble with Nahash apparently preceded *11:1-11* (cp. *8:5*, *20*; *10:27*).\n\n
12:13	idm33230					 Even though the Israelites’ **request** amounted to a rejection of God as king, **the** Lord** . . . granted** it (see *study notes on 8:7* and *8:8*).\n\n
12:14	idm33242					 To show that even under a monarchy Israel must still keep its covenant with the Lord—who was always to be their true king—Samuel echoed language from the Sinai covenant (e.g., *Exod 19:5-6*; *Lev 26*; *Deut 30:11-20*).\n\n
12:14	idm33251					 **Worship** is meaningless if it does not result in obedience.\n\n
12:17	idm33258					 The **wheat harvest** occurred in late spring or early summer, when little or no rain fell in Israel. **Thunder and rain** would thus demonstrate God’s power as a sign of the people’s wickedness in asking for a king.\n\n
12:18	idm33266					 **terrified:** Cp. *Exod 19:16*.\n\n
12:19	idm33274					 The people asked Samuel to intercede for them (see also *7:8*) rather than praying themselves probably because they were out of fellowship with God (note the use of **your God** rather than “our God”). • **added to our sins:** The sins included idol worship (*12:21*; see *study note on 8:8*).\n\n
12:21	idm33285					 **worthless . . . totally useless:** Israel was slow to learn this lesson (e.g., *Isa 40:18-26*; *44:9-20*).\n\n
12:22	idm33294					 **because that would dishonor his great name:** God will never contradict his own character and detract from his glory (see also *Isa 37:35*; *43:25*; *48:9-11*). Therefore, he always keeps his covenant promises, even if his people do not. • **his very own people:** Israel is God’s treasured possession (see *Exod 19:5*; *Deut 9:25-29*). He will never abandon them (see *Rom 11:1-5*, *25-32*).\n\n
12:23	idm33309					 **I will continue to teach you:** Samuel was both intercessor and educator. • Although this address marked the end of Samuel’s political leadership, he continued his spiritual ministry for some time (e.g., *19:24*).\n\n
12:25	idm33317					 **swept away:** David later used this same Hebrew verb for Saul’s death (*26:10*, “die . . . in battle”) and for his own possible death at Saul’s hands (*27:1*, “get me”). The warning would remain in force throughout Israel’s history as a monarchy.\n\n
13:1	idm33326					 Saul’s fall from power involved a threefold sequence, as had his rise to power (see *study note on 9:1–11:15*): (1) He offered the sacrifices himself and did not wait for Samuel (*13:1-14*); (2) he made a rash oath that put Jonathan’s life in danger (*14:1-46*); and (3) he failed to obey God by eliminating the Amalekites and their belongings (*15:1-35*).\n\n
13:1	idm33336					 For the kings of Israel and Judah, Scripture normally records the age of ascension and the length of reign (e.g., *2 Sam 5:4-5*; *1 Kgs 14:21*). • **thirty years old:** The number represents a plausible age for Saul’s ascension. The Hebrew text and most Greek manuscripts omit the number , making it difficult to know the original wording. • **reigned for forty-two years:** See NLT textual note. Most scholars agree that something has fallen out of the original manuscript, most likely due to a copyist’s error. The majority of English translations have *forty-two* based on the approximate number in *Acts 13:21*.\n\n
13:2	idm33348					 Earlier, **Saul** had employed 330,000 troops to fight against a much less formidable foe (*11:8*). The selection here of **3,000 special troops** probably does not reflect overconfidence (cp. *Josh 7:3-4*). Rather, Saul likely recognized the need for a smaller, highly trained, elite militia to deal with the troublesome Philistines (see *1 Sam 14:52*). • **Micmash** was located in Benjamin about two miles northwest of Saul’s home in Gibeah.\n\n
13:3	idm33360					 **Geba** was located between Jonathan’s forces at Gibeah and Saul’s forces at Micmash. A deep gorge separated Geba and Micmash (see *13:23*; *14:5*). • **The ram’s horn** (Hebrew *shofar*) was used to raise a signal—e.g., to muster an army (*Judg 3:27*). For other uses, see *Lev 25:9*; *2 Sam 6:15*; *15:10*; *18:16*; *20:1*; *Hos 5:8*; *Joel 2:15*. • Non-Israelites often used the term **Hebrews** disdainfully (see *1 Sam 14:11*; *29:3*; see also *Gen 39:14*; *43:32*). Saul might have used it to strike a nerve and arouse the people’s pride in their identity.\n\n
13:4	idm33384					 **Saul had destroyed:** The commander in chief often got credit for what his soldiers accomplished. • Saul’s kingship had been reaffirmed at **Gilgal** (*11:15*). Now the Lord would reject his kingship there because of his disobedience (*13:7-14*).\n\n
13:5	idm33394					 The Israelites were massively outnumbered, hence their fearful responses. • The Philistine army’s **3,000 chariots** and **6,000 charioteers** indicate Israel’s underdog status. Nowhere in 1 Samuel is Israel said to have had any chariots (see *study note on 13:19-22*).\n\n
13:7	idm33403					 The **land of Gad and Gilead** ran the length of Transjordan (the region just east of the Jordan River).\n\n
13:8	idm33410					 **seven days . . . as Samuel had instructed:** This instruction most likely was not the instruction in *10:8* but an unrecorded instruction on a separate occasion (see *study note on 10:8*).\n\n
13:9	idm33419					 **the burnt offering and the peace offerings:** These general-purpose offerings (see *Exod 24:5*; *32:6*; *Num 10:10*; *15:8*; *Deut 27:6-7*) were always offered on a solemn occasion filled with either danger or joy. Typically, only priests were to offer these sacrifices (but see *study note on 1 Sam 13:13*).\n\n
13:10	idm33432					 **meet and welcome:** Saul seemed unaware he had done anything wrong.\n\n
13:11	idm33439					 **What is this you have done?** Samuel’s question was a rebuke, not a request for information (cp. *Gen 3:13*).\n\n
13:12	idm33447					 **asked for the** Lord**’s help:** The purpose of the **burnt offering** was to entreat God to grant victory in battle. Samuel himself had offered a similar sacrifice, which did lead to victory in battle (see *7:7-11*). But Samuel, unlike Saul, served in a priestly role.\n\n
13:13	idm33458					 **the command the** Lord** . . . gave you:** Other kings offered sacrifices without censure (David, *2 Sam 6:13*, *17-18*; Solomon, *1 Kgs 3:15*; *8:64*; Ahaz, *2 Kgs 16:12-13*), as did judges (Gideon, *Judg 6:26*), illustrating that on occasion non-priests could conduct sacrifices in a way that pleased the Lord. However, Samuel, God’s prophet, had given Saul the order to wait (see *study note on 1 Sam 13:8*).\n\n
13:14	idm33474					 **a man after his own heart:** This prophecy pertains to David (see also *Acts 13:22*) rather than to Saul’s son Jonathan. The rejection of Saul was also the rejection of his family dynasty.\n\n
13:15	idm33482					 **only 600 were left:** Most of the 3,000 troops (*13:2*) had abandoned Saul (*13:6-7*).\n\n
13:17	idm33491					 Armies would send out **raiding parties** to plunder and sow panic among the enemy. These raiders embarked north (**Ophrah**), west (**Beth-horon**), and east (**Zeboim**), but not south, where Israelite strength was consolidated and where the terrain did not allow easy movement of forces (see *study note on 13:23*).\n\n
13:19	idm33502					 **no blacksmiths:** The Philistines kept the Israelites unarmed by gaining a monopoly on the iron necessary to make weapons. Iron technology had not existed long in Canaan; it might have developed in the Aegean area, and metalworking skills were possibly introduced into Canaan through seafaring peoples, including the Philistines.\n\n
13:23	idm33509					 **The pass at Micmash** was a strategic passage through the canyon that separated Micmash from Geba, Gibeah, and other towns to the south.\n\n
14:1	idm33516					 Saul’s behavior in this chapter further justifies his dismissal as king (*13:8-14*; see also ch *15*). Saul was alienated from both Samuel and his heroic son Jonathan. *Chapter 14* anticipates the significant role that Jonathan played in the transition from Saul’s kingship to David’s.\n\n
14:1	idm33525					 Jonathan again fought in his father’s battles (see also *13:2-4*; ch *31*).\n\n
14:1	idm33533					 **armor bearer:** See *study note on 16:21*. • **Jonathan did not tell his father** because he knew that Saul would not grant permission for the dangerous plan. But he also knew that Saul wanted no one—not even his own son—to upstage him.\n\n
14:2	idm33542					 **camped:** Saul’s inactivity contrasts with Jonathan’s initiative (see also *22:6*).\n\n
14:3	idm33550					 **Ahijah the priest** was an adviser who could give Saul divine guidance through **the ephod** (*14:18-19*; see also *2:18* and *corresponding study note*; *23:9-10*). • **son of Eli:** Saul, the rejected king (*13:13-14*), kept in his company a priest from the rejected priesthood (*2:27-36*). • **Ichabod:** See *4:21*.\n\n
14:4	idm33567					 The Philistines had already secured this area (*13:23*), so Jonathan and his armor bearer had to move carefully.\n\n
14:6	idm33574					 **pagans** (literally *uncircumcised*): A disdainful term for enemies of Israel (see also *17:36*; *31:4*). • **Perhaps:** Jonathan had no guarantee of survival, but he was certain that God could grant them victory despite the odds. Victory was in God’s hands; Jonathan offered himself as an instrument God could use. • **many warriors or only a few:** Jonathan knew what Gideon had learned many years earlier (see *Judg 7:2-8*).\n\n
14:11	idm33587					 **Hebrews:** See *study note on 13:3*. • **crawling out of their holes:** See *13:6*.\n\n
14:15	idm33597					 **panic broke out:** This parallel with the Gideon story depicts Jonathan as a judge-like figure (cp. *Judg 7:19-22*). God had not anointed or expressly gifted Jonathan to be leader, yet God used him to rescue his people. • **raiding parties:** See *study note on 1 Sam 13:17-18*.\n\n
14:18	idm33607					 **Bring . . . Israelites:** See NLT textual note; the Greek text is likely original. The Ark remained at Kiriath-jearim for twenty years (*7:2*), and it was never used for getting information about the future, as the ephod was (see *study note on 2:18*).\n\n
14:21	idm33616					 **Previously***,* a large group of Israelites had gone into **hiding** out of fear (*13:6-7*). Others might have joined **the Philistine army**. However, the statement that they **revolted** when the opportunity arose suggests they might have been taken as prisoners of war and forced into the Philistines’ service.\n\n
14:23	idm33628					 It was God, not Saul, who **saved Israel***;* Jonathan was just a willing instrument in the Lord’s hands. • **Beth-aven** was due west of Micmash (see *13:5*). The Israelites forced the Philistines to retreat all the way to Aijalon that day (see *14:31*).\n\n
14:24	idm33639					 With his **oath***,* Saul forced abstinence from food on men who were already hungry and exhausted from battle. This oath was probably a pagan-like attempt to manipulate God into giving them a favorable result (cp. notes on *Exod 23:26*; *25:22*; *32:4*). • That Saul said **my enemies** rather than “our enemies” reflects his self-centered pride.\n\n
14:29	idm33651					 **made trouble:** Joshua had used this verb in speaking with Achan (*Josh 7:25*), and Jephthah had used it with his innocent daughter (*Judg 11:35*). Saul’s foolish oath limited Israel’s victory (*1 Sam 14:30*) and put his son’s life at risk (see also *Josh 6:18*; *1 Chr 2:7*).\n\n
14:31	idm33663					 **Aijalon:** If the Philistines fled along the likely route through Beth-horon, then the Israelites kept up the pursuit for close to twenty miles.\n\n
14:32	idm33670					 The men were famished, so they ate meat **without draining the blood.** This act violated God’s law (see *Lev 17:10-14*) and thus constituted **sinning against the** Lord. To prevent more sin, Saul used a large rock as a field altar so that the animals’ blood could be properly drained. The incident would never have occurred had it not been for Saul’s foolish oath.\n\n
14:35	idm33680					 **first of the altars:** This altar is the only one mentioned. David later built an altar that would become the site of God’s Temple (*2 Sam 24:18-25*).\n\n
14:37	idm33688					 **God made no reply:** Neither the “no” lot nor the “yes” lot of the Urim and Thummim appeared.\n\n
14:41	idm33695					 Casting **sacred lots** involved the Urim and Thummim (*Exod 28:30*; *Lev 8:8*), which David also used when soliciting God’s guidance (*1 Sam 23:2*; *30:8*; *2 Sam 2:1*). The Urim and Thummim were two small objects (perhaps flat stones, sticks, or arrows) that may have been cast like dice. They would provide a positive answer, a neutral response, or a negative answer.\n\n
14:45	idm33707					 **The people***,* aware of God’s blessing on the real hero of the day, were wiser than their king.\n\n
14:47	idm33715					 In contrast to the folly described in *14:1-46*, these verses summarize Saul’s military successes. A similar summary of achievements ends the description of each king’s reign in 1 Samuel—2 Kings.\n\n
14:47	idm33722					 **secured his grasp:** Samuel had used this verb repeatedly when speaking about what a king would do: “He will take . . . take . . . take” (*8:10-18*). • **Moab, Ammon, Edom, . . . Zobah:** David confronted these same foes during his reign and expanded Israel’s territory in the process (see *2 Sam 8:1-14*).\n\n
14:48	idm33732					 **conquered the Amalekites:** See *15:1-35*. The Amalekites, a nomadic group in the south, periodically raided and pillaged Israel (see *Exod 17:8-16*; *Num 14:45*; *Judg 3:13*; *6:3*, *33*; *7:12*; *10:12*).\n\n
14:49	idm33747					 This information about Saul’s family, placed here rather than at the end of his reign, hints that his reign was essentially over and he would not be succeeded by one of his sons.\n\n
14:49	idm33753					 **Saul’s sons included:** Another of Saul’s sons was named Abinadab (*31:2*). • **Ishbosheth** means “man of shame” (see *study note on 2 Sam 2:8*). He was also called Esh-baal (“man of Baal”). He served briefly as a rival king over the northern tribes during David’s early years (*2 Sam 2:8-11*).\n\n
14:50	idm33764					 **Ahinoam** is mentioned only here in Saul’s story. In *25:43*, David marries a woman also called Ahinoam (who might or might not have been the same person; cp. *2 Sam 12:8*).\n\n
14:52	idm33773					 Saul had easily defeated the Ammonites (*11:11*) but was having much less success with **the Philistines***,* given their well-organized fighting machine and their monopoly on iron and bronze (*13:19-22*). • **he drafted him:** Samuel had warned earlier that the king would take people as well as possessions (*8:11*).\n\n
15:1	idm33785					 After Saul failed to obey God and completely destroy the Amalekites, God rejected him in even stronger terms than before (cp. *13:8-14*).\n\n
15:2	idm33792					 Lord** of Heaven’s Armies:** See *study note on 1:3*. • **to settle accounts:** In Moses’ time, **the nation of Amalek** had inhabited southern Judah and the Negev area south of Judah. As Israel traveled to Canaan, the Amalekites preyed on the sick and the weak and those traveling at the rear. They were the first people to attack Israel after the exodus from Egypt, for which God had promised to judge them (*Exod 17:8-16*; *Deut 25:17-19*).\n\n
15:3	idm33805					 **completely destroy:** See “*Complete Dedication*” Theme Note.\n\n
15:4	idm33813					 **Telaim:** Possibly Telem (*Josh 15:24*).\n\n
15:5	idm33821					 The unnamed town **in the valley** was located somewhere near a Negev *wadi,* a streambed or riverbed that fills with water only when rain falls.\n\n
15:6	idm33829					 **The Kenites** were nomadic metalworkers and descendants of Moses’ father-in-law (*Judg 1:16*). • **you showed kindness:** See *Exod 18*; *Num 10:29-32*.\n\n
15:7	idm33840					 The area where the Amalekites lived stretched **from Havilah** in northern Sinai** to Shur** near the eastern border **of Egypt**.\n\n
15:8	idm33849					 **Agag** was probably the descendant of an earlier king by the same name (see *Num 24:7*; cp. *Esth 3:1*).\n\n
15:9	idm33858					 **Saul and his men** directly disobeyed the Lord’s command to “completely destroy” the Amalekites (*15:3*). Though the entire army participated in the disobedience of God’s command, Saul alone was responsible as their leader.\n\n
15:12	idm33866					 **Carmel** was a town near Hebron in southern Judah. • **Saul** commemorated his own accomplishments by erecting **a monument to himself**. In reality, he had earned shame (*15:16-19*). • **Gilgal:** See *13:4*.\n\n
15:13	idm33878					 **I have carried out the** Lord**’s command!** Cp. *15:3*. Saul apparently thought his actions were justified (*15:15*; cp. *Lev 22:19*). Samuel, however, cut through Saul’s pretense (*1 Sam 15:17-19*) and carried out God’s command himself (*15:32-33*).\n\n
15:15	idm33892					 Saul blamed **the army** even though he was the commander. Certainly, his real motivation was not spiritual (*15:9*).\n\n
15:17	idm33900					 As the **anointed . . . king of Israel***,* Saul bore the responsibility for disobeying God, which neither false humility nor making excuses could diminish.\n\n
15:21	idm33908					 **my troops:** Saul persisted in blaming others (see *15:15*). • **Gilgal** was a religious center. Saul tried to use religion to justify disobedience to God.\n\n
15:22	idm33917					 **What is more pleasing:** God values **obedience** much more than ritual (see also *Ps 40:6*; *Hos 6:6*; *Matt 12:7*). • **the fat of rams:** The choicest parts of the animal were offered to God.\n\n
15:23	idm33929					 **Rebellion . . . and stubbornness***,* sins of the heart, are as bad as the sinful practices of idolatrous pagans. • Scripture condemns **witchcraft** (see *study note on Deut 18:10*).\n\n
15:24	idm33939					 Saul finally confessed his sin. But it was too little, too late—and still accompanied by excuses.\n\n
15:24	idm33945					 **I was afraid of the people:** Saul continued to blame others (see *15:15*, *21*). • **what they demanded:** There is no hint of such pressure in the chapter. Saul’s confession appears dishonest (cp. David, *2 Sam 12:13*; *Ps 51*).\n\n
15:28	idm33957					 Saul soon discovered who this **someone else** was (*18:8-9*; cp. ch *16*).\n\n
15:29	idm33966					 **nor will he change his mind:** Samuel spoke prophetically of God’s commitment to make David king and to preserve his dynasty. God had rejected Saul, but he would never reject David (see *2 Sam 7:8-17*).\n\n
15:30	idm33974					 **honor me before the elders:** To help Saul save face.\n\n
15:35	idm33981					 The verb phrase **mourned constantly** is usually used for grieving over someone’s death. Although Saul was still living, his royalty was coming to an end. Samuel might have been grieving out of personal attachment to Saul, a sense of failure, or concern that Israel’s condition would be worse. • **the** Lord** was sorry:** See “*God’s Change of Mind*” Theme Note.\n\n
16:1	idm33992					 David was Saul’s replacement. There are striking similarities between the two: Samuel anointed both. Neither was pursuing the position. Both were unlikely candidates (Saul was from the smallest tribe; David was the youngest son). Both were impressive in appearance (*9:2*; *16:12*). And the Spirit came mightily on each when he was anointed king (*10:10*; *11:6*; *16:13*). The key difference was that David was “a man after [God’s] own heart” (*13:14*; cp. *16:7*), while Saul was not.\n\n
16:1	idm34005					 **mourned long enough:** See *study note on 15:35*. • **Bethlehem** was about five miles south of Jerusalem. It was later known as the City of David (*Luke 2:11*) and the birthplace of Jesus. • **Jesse** was the grandson of Boaz and Ruth (*Ruth 4:22*). • **I have selected:** This Hebrew verb implies that God had seen **one of [Jesse’s] sons** and based his choice on what he saw. God, the eternal king, knows better than the people of Israel how to choose a good **king** to serve the nation, and he provided a replacement for Saul who would lead Israel well.\n\n
16:2	idm34020					 **say that you have come to make a sacrifice:** God sometimes leads his servants into dangerous situations. He protects his own—sometimes by miracle, sometimes by strategy (cp. *Exod 3:18-22*). In Samuel’s role as a priestly judge, he would not have raised any suspicions by offering a sacrifice (see *1 Sam 10:8*).\n\n
16:4	idm34029					 **the elders . . . came trembling:** News of Samuel’s rebuke of Saul and execution of Agag had likely reached Bethlehem.\n\n
16:5	idm34036					 **Purify yourselves:** Self-purification included bathing and abstaining from sexual intercourse (see *Exod 19:10-15*; cp. *Gen 35:2-4*). • **The sacrifice** likely took place the following morning (see *Num 11:18*; *Josh 3:5*; *7:13-14*). • **Samuel performed the purification rite for Jesse and his sons** to make sure they were ready for the sacrifice and for the anointing of the new king (cp. *Exod 19:10*; *Josh 3:5*).\n\n
16:6	idm34052					 **his appearance or height:** Like Saul, **Eliab***,* Jesse’s oldest son, had an impressive outward appearance (cp. *9:2*). Also like Saul, he was **rejected** (cp. *15:23*). God had another man in mind to anoint as king. • **the** Lord **looks at the heart:** God can give a new heart (*10:9*), touch hearts (*10:26*), and peer into the deep motivations of the heart (*Ps 139:1*). God sees what people cannot see—a person’s true character. Eliab’s character comes out in *1 Sam 17:28*.\n\n
16:13	idm34071					 **The Spirit of the** Lord** came . . . upon David,** as was consistently evident (e.g., *16:23*; *17:48-54*; *18:5*, *12-16*). The Spirit of the Lord had also come upon Saul (*10:10*) but had left him because of disobedience (*16:14*). • **Ramah:** Samuel’s hometown (*1:1*).\n\n
16:14	idm34088					 Saul’s kingship continued its downward spiral after God’s Spirit departed from him. His reign ended in shame and defeat (ch *31*).\n\n
16:14	idm34095					 **Spirit . . . left Saul:** In contrast with David’s receiving the Spirit (see “*The Spirit’s Presence*” Theme Note). • **The** Lord** sent a tormenting spirit** as a consequence of Saul’s disobedience (see also *18:10*; *19:9*; cp. *Judg 9:23*; *Rom 1:28-29*).\n\n
16:18	idm34110					 **harp:** The instrument was probably a lyre (as in *10:5*). • **the** Lord** is with him:** People recognized that God’s Spirit was upon David (*16:13*).\n\n
16:21	idm34122					 Although at first **Saul loved David very much***,* this love soon turned to intense jealousy and hatred (see *18:8-14*). • An **armor bearer** in ancient Israel served as the personal attendant of a warrior chieftain (see *14:1-15*; *31:4-6*; *Judg 9:54*; *2 Sam 18:15*).\n\n
16:22	idm34136					 David’s father, **Jesse** (*16:18*), arranged for David to continue serving Saul while still fulfilling his shepherding duties at home (see *17:14-15*).\n\n
16:23	idm34145					 **Saul would feel better:** David was more than a handsome lad gifted in music; he was the anointed king. Here David illustrated what a king should be: one who brings relief. Later, David composed dozens of psalms that have brought comfort and relief through the ages. • **the tormenting spirit would go away:** Even those who are disobedient and rejected can receive relief and comfort through the Lord’s servant.\n\n
17:1	idm34153					 **The Philistines** presented an ongoing threat throughout Saul’s reign (see *14:47-52*). • **Socoh in Judah** was fourteen miles west of Bethlehem toward Philistine territory. • **Azekah** was a few miles northwest of Socoh (the precise location of **Ephes-dammim** is unknown). The Philistines were encroaching on Israelite territory.\n\n
17:2	idm34164					 The **valley of Elah** was a fertile area that ran east–west, fifteen miles southwest of Bethlehem.\n\n
17:4	idm34171					 **champion:** In ancient times, rival forces would sometimes agree to let selected individuals from each side decide a conflict. This reduced casualties and other costs. The same kind of combat is reflected in *2 Sam 2:12-17*. • **Gath** was one of five Philistine cities with a reputation for having giants as citizens (*2 Sam 21:15-22*).\n\n
17:5	idm34181					 Although Goliath was a fully armored warrior of terrifying size, he did not have God—a far mightier warrior—on his side (*17:45-47*).\n\n
17:12	idm34188					 **Ephrathite:** Ephrath is a name for Bethlehem (*Gen 35:19*; *1 Chr 4:4*).\n\n
17:15	idm34197					 **went back and forth:** David apparently served as a musician and armor bearer in Saul’s court (see *16:19-23*) while maintaining his duties at home. The intermittent nature of David’s service might explain why Saul was unfamiliar with David during the encounter with Goliath (see *17:55-58*).\n\n
17:26	idm34206					 **What will a man get:** Cp. *18:17-27*. David’s interest in a reward was overshadowed by his determination to silence Goliath’s defiance of God (*17:45-47*). • **pagan:** Literally *uncircumcised.* See *study note on 14:6*.\n\n
17:28	idm34218					 **Eliab . . . was angry***,* perhaps resentful that David, rather than he, was anointed to be king (*16:6-13*).\n\n
17:32	idm34227					 **I’ll go fight him!** David’s courage stands in contrast to Saul’s fear (*17:11*).\n\n
17:40	idm34235					 A **stream** flowed through the valley of Elah (*17:2*). • A **sling** was a leather pouch attached to two leather thongs. When the sling containing a stone was whirled rapidly, one of the thongs could be released, sending the stone toward its target. David probably became deadly accurate with a sling as a shepherd, but the sling was used by warriors as well (*Judg 20:16*).\n\n
